# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5938.53 12.8049 22.1788 20.9104
2000 5944.39 12.8092 22.1861 20.9173
3000 5937.4 12.8041 22.1773 20.909
4000 5930.73 12.7993 22.1691 20.9012
5000 5934.6 12.8021 22.1739 20.9058
6000 5943.45 12.8085 22.1849 20.9161
7000 5942.14 12.8075 22.1833 20.9146
8000 5938.34 12.8048 22.1786 20.9102
9000 5943.67 12.8086 22.1852 20.9164
10000 5946.86 12.8109 22.1891 20.9201
11000 5943.83 12.8087 22.1854 20.9166
12000 5937.85 12.8045 22.178 20.9096
13000 5935.04 12.8024 22.1745 20.9063
14000 5932.57 12.8006 22.1714 20.9034
15000 5937.53 12.8042 22.1775 20.9092
16000 5932.32 12.8005 22.1711 20.9031
17000 5935.5 12.8028 22.1751 20.9068
18000 5930.28 12.799 22.1685 20.9007
19000 5927.09 12.7967 22.1645 20.8969
20000 5932.63 12.8007 22.1715 20.9034
21000 5935.84 12.803 22.1755 20.9072
22000 5931.61 12.8 22.1702 20.9023
23000 5938.44 12.8049 22.1787 20.9103
24000 5941.24 12.8069 22.1821 20.9135
25000 5936.67 12.8036 22.1765 20.9082
26000 5935.38 12.8027 22.1749 20.9067
27000 5938.49 12.8049 22.1788 20.9103
28000 5942.36 12.8077 22.1836 20.9149
29000 5940.4 12.8063 22.1811 20.9126
30000 5935.32 12.8026 22.1748 20.9066
31000 5931.77 12.8001 22.1704 20.9024
32000 5934.33 12.8019 22.1736 20.9054
33000 5935.54 12.8028 22.1751 20.9069
34000 5932.28 12.8005 22.171 20.9031
35000 5939.15 12.8054 22.1796 20.9111
36000 5937.16 12.804 22.1771 20.9088
37000 5934.74 12.8022 22.1741 20.9059
38000 5932.55 12.8006 22.1714 20.9034
39000 5930.48 12.7992 22.1688 20.9009
40000 5932.39 12.8005 22.1712 20.9032
41000 5929.53 12.7984 22.1676 20.8998
42000 5931.73 12.8 22.1703 20.9024
43000 5932.75 12.8008 22.1716 20.9036
44000 5930.3 12.799 22.1685 20.9007
45000 5932.95 12.8009 22.1718 20.9038
46000 5933.61 12.8014 22.1727 20.9046
47000 5934.5 12.802 22.1738 20.9057
48000 5928.07 12.7974 22.1658 20.8981
49000 5933.13 12.8011 22.1721 20.9041
50000 5932.46 12.8006 22.1712 20.9032
