# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.85057
2000 -3.85171
3000 -3.8509
4000 -3.85141
5000 -3.85259
6000 -3.85401
7000 -3.85548
8000 -3.85657
9000 -3.85654
10000 -3.8572
11000 -3.85614
12000 -3.85684
13000 -3.85498
14000 -3.85514
15000 -3.85424
16000 -3.85584
17000 -3.85566
18000 -3.8539
19000 -3.85329
20000 -3.85642
21000 -3.85496
22000 -3.85668
23000 -3.85583
24000 -3.85526
25000 -3.85525
26000 -3.85651
27000 -3.85605
28000 -3.85705
29000 -3.85703
30000 -3.85461
31000 -3.85658
32000 -3.85893
33000 -3.85821
34000 -3.8589
35000 -3.85971
36000 -3.85789
37000 -3.85837
38000 -3.85768
39000 -3.85919
40000 -3.85908
41000 -3.85911
42000 -3.85771
43000 -3.85901
44000 -3.8611
45000 -3.86189
46000 -3.86086
47000 -3.86252
48000 -3.86044
49000 -3.86069
50000 -3.86109
