# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.75025
2000 -3.75025
3000 -3.75046
4000 -3.75009
5000 -3.75007
6000 -3.75022
7000 -3.75035
8000 -3.75011
9000 -3.74997
10000 -3.75016
11000 -3.7499
12000 -3.7501
13000 -3.75042
14000 -3.75065
15000 -3.75258
16000 -3.75334
17000 -3.7532
18000 -3.75339
19000 -3.75352
20000 -3.75361
21000 -3.75367
22000 -3.75381
23000 -3.75356
24000 -3.75356
25000 -3.75366
26000 -3.75372
27000 -3.75384
28000 -3.75362
29000 -3.75366
30000 -3.75369
31000 -3.75349
32000 -3.75386
33000 -3.7536
34000 -3.75348
35000 -3.75352
36000 -3.75366
37000 -3.75356
38000 -3.75352
39000 -3.75343
40000 -3.75332
41000 -3.75346
42000 -3.75379
43000 -3.75373
44000 -3.75362
45000 -3.75329
46000 -3.75371
47000 -3.75371
48000 -3.75358
49000 -3.75383
50000 -3.75385
