# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.8079
2000 -3.80854
3000 -3.80938
4000 -3.80834
5000 -3.80927
6000 -3.80906
7000 -3.80935
8000 -3.80925
9000 -3.80984
10000 -3.80984
11000 -3.81004
12000 -3.80987
13000 -3.80922
14000 -3.81021
15000 -3.81112
16000 -3.81153
17000 -3.81069
18000 -3.81166
19000 -3.81072
20000 -3.81116
21000 -3.8126
22000 -3.81172
23000 -3.81144
24000 -3.81159
25000 -3.81196
26000 -3.81242
27000 -3.81205
28000 -3.81204
29000 -3.81232
30000 -3.81213
31000 -3.81282
32000 -3.81247
33000 -3.81278
34000 -3.81393
35000 -3.81349
36000 -3.81246
37000 -3.81268
38000 -3.81347
39000 -3.81337
40000 -3.81406
41000 -3.81279
42000 -3.81291
43000 -3.81266
44000 -3.81223
45000 -3.81288
46000 -3.81427
47000 -3.81359
48000 -3.81369
49000 -3.8132
50000 -3.81245
