# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5929.67 12.7985 22.1677 20.8999
2000 5935.28 12.8026 22.1748 20.9066
3000 5930.23 12.799 22.1685 20.9006
4000 5931.69 12.8 22.1702 20.9023
5000 5931.44 12.7998 22.17 20.902
6000 5935.08 12.8025 22.1745 20.9063
7000 5932.81 12.8008 22.1717 20.9037
8000 5933.7 12.8015 22.1728 20.9047
9000 5934.03 12.8017 22.1732 20.9051
10000 5936.89 12.8037 22.1767 20.9084
11000 5943.09 12.8082 22.1845 20.9157
12000 5938.14 12.8047 22.1783 20.9099
13000 5939.23 12.8054 22.1797 20.9112
14000 5936.55 12.8035 22.1764 20.9081
15000 5945.5 12.81 22.1875 20.9186
16000 5939.74 12.8058 22.1803 20.9118
17000 5943.2 12.8083 22.1846 20.9159
18000 5942.83 12.808 22.1842 20.9154
19000 5934.98 12.8024 22.1744 20.9062
20000 5935.92 12.8031 22.1756 20.9073
21000 5927.52 12.797 22.1651 20.8974
22000 5931.12 12.7996 22.1696 20.9017
23000 5928.55 12.7978 22.1664 20.8986
24000 5927.71 12.7972 22.1653 20.8977
25000 5928.53 12.7977 22.1664 20.8986
26000 5933.87 12.8016 22.173 20.9049
27000 5933.47 12.8013 22.1725 20.9044
28000 5930.19 12.7989 22.1684 20.9005
29000 5931.31 12.7998 22.1698 20.9019
30000 5932.16 12.8004 22.1709 20.9029
31000 5932.59 12.8007 22.1714 20.9034
32000 5930.93 12.7995 22.1693 20.9014
33000 5929.79 12.7987 22.1679 20.9001
34000 5927.54 12.797 22.1651 20.8975
35000 5930.37 12.7991 22.1686 20.9008
36000 5934.66 12.8021 22.174 20.9058
37000 5930.87 12.7994 22.1693 20.9014
38000 5928.43 12.7977 22.1662 20.8985
39000 5930.16 12.7989 22.1684 20.9006
40000 5930.82 12.7994 22.1692 20.9013
41000 5937.21 12.804 22.1772 20.9088
42000 5934.96 12.8024 22.1744 20.9062
43000 5931.4 12.7998 22.1699 20.902
44000 5933.01 12.801 22.1719 20.9039
45000 5928.94 12.798 22.1668 20.8991
46000 5927.65 12.7971 22.1652 20.8976
47000 5930.98 12.7995 22.1694 20.9015
48000 5932.13 12.8003 22.1708 20.9028
49000 5931.3 12.7997 22.1698 20.9019
50000 5934.79 12.8023 22.1742 20.906
