# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 11446.1 22.5364 22.5364 22.5364
2000 11450.9 22.5396 22.5396 22.5396
3000 11449.4 22.5386 22.5386 22.5386
4000 11451.9 22.5403 22.5403 22.5403
5000 11452.3 22.5405 22.5405 22.5405
6000 11441.1 22.5332 22.5332 22.5332
7000 11447.7 22.5375 22.5375 22.5375
8000 11446.7 22.5368 22.5368 22.5368
9000 11449.5 22.5387 22.5387 22.5387
10000 11446.5 22.5367 22.5367 22.5367
11000 11441.9 22.5337 22.5337 22.5337
12000 11455.1 22.5423 22.5423 22.5423
13000 11453.3 22.5412 22.5412 22.5412
14000 11448.3 22.5379 22.5379 22.5379
15000 11453 22.541 22.541 22.541
16000 11452.3 22.5405 22.5405 22.5405
17000 11447.6 22.5374 22.5374 22.5374
18000 11465.6 22.5493 22.5493 22.5493
19000 11466 22.5495 22.5495 22.5495
20000 11467.9 22.5507 22.5507 22.5507
21000 11461.1 22.5463 22.5463 22.5463
22000 11463.6 22.548 22.548 22.548
23000 11474.6 22.5552 22.5552 22.5552
24000 11468 22.5508 22.5508 22.5508
25000 11468.5 22.5512 22.5512 22.5512
26000 11465.1 22.5489 22.5489 22.5489
27000 11470.7 22.5526 22.5526 22.5526
28000 11469.2 22.5516 22.5516 22.5516
29000 11469.6 22.5519 22.5519 22.5519
30000 11474.1 22.5548 22.5548 22.5548
31000 11478.3 22.5575 22.5575 22.5575
32000 11476.3 22.5563 22.5563 22.5563
33000 11477.3 22.5569 22.5569 22.5569
34000 11487.1 22.5633 22.5633 22.5633
35000 11482 22.56 22.56 22.56
36000 11489.7 22.565 22.565 22.565
37000 11474.2 22.5549 22.5549 22.5549
38000 11488.9 22.5645 22.5645 22.5645
39000 11475.7 22.5559 22.5559 22.5559
40000 11470.5 22.5524 22.5524 22.5524
41000 11465.1 22.5489 22.5489 22.5489
42000 11459.7 22.5453 22.5453 22.5453
43000 11458.3 22.5445 22.5445 22.5445
44000 11463.5 22.5479 22.5479 22.5479
45000 11461.2 22.5463 22.5463 22.5463
46000 11454.3 22.5418 22.5418 22.5418
47000 11451.8 22.5402 22.5402 22.5402
48000 11452.2 22.5405 22.5405 22.5405
49000 11447.4 22.5373 22.5373 22.5373
50000 11453.3 22.5412 22.5412 22.5412
