# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -4.15722
2000 -4.16026
3000 -4.16032
4000 -4.16138
5000 -4.16002
6000 -4.16075
7000 -4.16179
8000 -4.16194
9000 -4.16099
10000 -4.16187
11000 -4.16067
12000 -4.16063
13000 -4.16039
14000 -4.16138
15000 -4.162
16000 -4.1648
17000 -4.16341
18000 -4.16392
19000 -4.16433
20000 -4.16485
21000 -4.16507
22000 -4.16598
23000 -4.16602
24000 -4.16728
25000 -4.16746
26000 -4.16713
27000 -4.16689
28000 -4.16503
29000 -4.16615
30000 -4.16613
31000 -4.16591
32000 -4.1677
33000 -4.16673
34000 -4.16758
35000 -4.16664
36000 -4.1659
37000 -4.16721
38000 -4.16742
39000 -4.16538
40000 -4.16753
41000 -4.16668
42000 -4.16639
43000 -4.16778
44000 -4.16816
45000 -4.16833
46000 -4.17005
47000 -4.16985
48000 -4.17073
49000 -4.16964
50000 -4.16967
