# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 6174.07 12.972 22.4682 21.1832
2000 6161.41 12.9632 22.4529 21.1688
3000 6166.11 12.9665 22.4586 21.1742
4000 6165.25 12.9659 22.4576 21.1732
5000 6168.02 12.9678 22.4609 21.1763
6000 6163.22 12.9644 22.4551 21.1708
7000 6166.52 12.9667 22.4591 21.1746
8000 6165.69 12.9662 22.458 21.1736
9000 6165.31 12.9659 22.4576 21.1732
10000 6166.68 12.9669 22.4593 21.1748
11000 6176.28 12.9736 22.4709 21.1858
12000 6176.61 12.9738 22.4713 21.1862
13000 6180.22 12.9763 22.4757 21.1903
14000 6174.63 12.9724 22.4689 21.1839
15000 6173.33 12.9715 22.4673 21.1824
16000 6169.27 12.9687 22.4624 21.1778
17000 6170.48 12.9695 22.4639 21.1791
18000 6167.16 12.9672 22.4598 21.1753
19000 6163.48 12.9646 22.4554 21.1711
20000 6165.8 12.9662 22.4582 21.1738
21000 6163.65 12.9647 22.4556 21.1713
22000 6155.38 12.9589 22.4455 21.1619
23000 6159.21 12.9616 22.4502 21.1663
24000 6157.11 12.9602 22.4477 21.1638
25000 6162.1 12.9636 22.4537 21.1695
26000 6154.77 12.9585 22.4448 21.1612
27000 6159.32 12.9617 22.4503 21.1664
28000 6162.04 12.9636 22.4536 21.1695
29000 6156.97 12.9601 22.4475 21.1637
30000 6167.82 12.9677 22.4607 21.1761
31000 6164.08 12.965 22.4561 21.1718
32000 6167.65 12.9676 22.4605 21.1759
33000 6171.5 12.9702 22.4651 21.1803
34000 6172.73 12.9711 22.4666 21.1817
35000 6176.11 12.9735 22.4707 21.1856
36000 6183.86 12.9789 22.4801 21.1945
37000 6174.2 12.9721 22.4683 21.1834
38000 6176.86 12.974 22.4716 21.1864
39000 6175.88 12.9733 22.4704 21.1853
40000 6176.67 12.9739 22.4714 21.1862
41000 6170.48 12.9695 22.4639 21.1791
42000 6173.96 12.972 22.4681 21.1831
43000 6169.13 12.9686 22.4622 21.1776
44000 6160.24 12.9623 22.4514 21.1674
45000 6170.31 12.9694 22.4637 21.179
46000 6164.21 12.9651 22.4563 21.172
47000 6167.07 12.9671 22.4598 21.1753
48000 6163.45 12.9646 22.4553 21.1711
49000 6166.84 12.967 22.4595 21.175
50000 6158.15 12.9609 22.4489 21.165
