# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 11697.7 22.7004 22.7004 22.7004
2000 11698.1 22.7006 22.7006 22.7006
3000 11702.9 22.7038 22.7038 22.7038
4000 11701.9 22.7031 22.7031 22.7031
5000 11697.9 22.7005 22.7005 22.7005
6000 11698.2 22.7007 22.7007 22.7007
7000 11699.2 22.7014 22.7014 22.7014
8000 11690.1 22.6954 22.6954 22.6954
9000 11698.1 22.7006 22.7006 22.7006
10000 11696.5 22.6996 22.6996 22.6996
11000 11694.7 22.6985 22.6985 22.6985
12000 11702.8 22.7037 22.7037 22.7037
13000 11703.1 22.7039 22.7039 22.7039
14000 11703.8 22.7044 22.7044 22.7044
15000 11709.4 22.7079 22.7079 22.7079
16000 11705.7 22.7056 22.7056 22.7056
17000 11700.4 22.7021 22.7021 22.7021
18000 11702.8 22.7037 22.7037 22.7037
19000 11705.2 22.7052 22.7052 22.7052
20000 11701.5 22.7028 22.7028 22.7028
21000 11707.4 22.7067 22.7067 22.7067
22000 11699.3 22.7014 22.7014 22.7014
23000 11698.6 22.701 22.701 22.701
24000 11698.7 22.7011 22.7011 22.7011
25000 11701.3 22.7027 22.7027 22.7027
26000 11694.5 22.6983 22.6983 22.6983
27000 11701.7 22.703 22.703 22.703
28000 11701.8 22.703 22.703 22.703
29000 11689.5 22.6951 22.6951 22.6951
30000 11688.3 22.6943 22.6943 22.6943
31000 11697.4 22.7002 22.7002 22.7002
32000 11704.7 22.7049 22.7049 22.7049
33000 11699.4 22.7015 22.7015 22.7015
34000 11702 22.7031 22.7031 22.7031
35000 11698.1 22.7006 22.7006 22.7006
36000 11694.9 22.6986 22.6986 22.6986
37000 11687.4 22.6937 22.6937 22.6937
38000 11685.9 22.6927 22.6927 22.6927
39000 11685.5 22.6925 22.6925 22.6925
40000 11684.7 22.692 22.692 22.692
41000 11690.7 22.6959 22.6959 22.6959
42000 11696.2 22.6994 22.6994 22.6994
43000 11694.4 22.6982 22.6982 22.6982
44000 11692.9 22.6973 22.6973 22.6973
45000 11693.2 22.6975 22.6975 22.6975
46000 11695 22.6986 22.6986 22.6986
47000 11702.7 22.7036 22.7036 22.7036
48000 11697.7 22.7003 22.7003 22.7003
49000 11693.3 22.6976 22.6976 22.6976
50000 11691.5 22.6964 22.6964 22.6964
