# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -4.21992
2000 -4.22018
3000 -4.22021
4000 -4.22018
5000 -4.22012
6000 -4.2202
7000 -4.22028
8000 -4.2202
9000 -4.21993
10000 -4.22054
11000 -4.22076
12000 -4.22085
13000 -4.2209
14000 -4.22092
15000 -4.22127
16000 -4.22136
17000 -4.22121
18000 -4.22121
19000 -4.22146
20000 -4.2214
21000 -4.22157
22000 -4.22166
23000 -4.22184
24000 -4.2217
25000 -4.22179
26000 -4.22173
27000 -4.22172
28000 -4.22164
29000 -4.22169
30000 -4.22167
31000 -4.22169
32000 -4.22181
33000 -4.22171
34000 -4.22159
35000 -4.22163
36000 -4.22143
37000 -4.22177
38000 -4.22161
39000 -4.2215
40000 -4.2216
41000 -4.22167
42000 -4.22163
43000 -4.22148
44000 -4.2216
45000 -4.22169
46000 -4.22161
47000 -4.22157
48000 -4.22167
49000 -4.2216
50000 -4.22185
