# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 6123.8 12.9368 22.4071 21.1256
2000 6121.57 12.9352 22.4044 21.1231
3000 6118.11 12.9327 22.4002 21.1191
4000 6120.12 12.9342 22.4026 21.1214
5000 6113.16 12.9292 22.3941 21.1134
6000 6100.6 12.9204 22.3788 21.0989
7000 6095.24 12.9166 22.3722 21.0927
8000 6095.87 12.9171 22.373 21.0935
9000 6097.07 12.9179 22.3745 21.0948
10000 6095.78 12.917 22.3729 21.0934
11000 6097.15 12.918 22.3746 21.0949
12000 6095.53 12.9168 22.3726 21.0931
13000 6091.13 12.9137 22.3672 21.088
14000 6101.84 12.9213 22.3803 21.1003
15000 6108.84 12.9262 22.3888 21.1084
16000 6108.87 12.9262 22.3889 21.1084
17000 6108.26 12.9258 22.3881 21.1077
18000 6108.63 12.9261 22.3886 21.1082
19000 6107.38 12.9252 22.3871 21.1067
20000 6108.9 12.9262 22.3889 21.1085
21000 6109.24 12.9265 22.3893 21.1089
22000 6107.34 12.9251 22.387 21.1067
23000 6103.88 12.9227 22.3828 21.1027
24000 6106.95 12.9249 22.3865 21.1062
25000 6104.78 12.9233 22.3839 21.1037
26000 6105.09 12.9236 22.3843 21.1041
27000 6106.52 12.9246 22.386 21.1057
28000 6105.82 12.9241 22.3852 21.1049
29000 6105.16 12.9236 22.3843 21.1042
30000 6106.77 12.9247 22.3863 21.106
31000 6108.27 12.9258 22.3881 21.1077
32000 6107.92 12.9256 22.3877 21.1074
33000 6106.57 12.9246 22.3861 21.1058
34000 6105.9 12.9241 22.3852 21.105
35000 6108.53 12.926 22.3885 21.1081
36000 6107.01 12.9249 22.3866 21.1063
37000 6108.74 12.9261 22.3887 21.1083
38000 6109.33 12.9266 22.3895 21.109
39000 6106.89 12.9248 22.3865 21.1062
40000 6109.34 12.9266 22.3895 21.109
41000 6107.57 12.9253 22.3873 21.107
42000 6109.26 12.9265 22.3894 21.1089
43000 6108.53 12.926 22.3885 21.1081
44000 6106.91 12.9248 22.3865 21.1062
45000 6107.52 12.9253 22.3872 21.1069
46000 6107.45 12.9252 22.3871 21.1068
47000 6108.19 12.9257 22.388 21.1077
48000 6108.44 12.9259 22.3884 21.1079
49000 6104.8 12.9234 22.3839 21.1037
50000 6101.88 12.9213 22.3803 21.1004
