# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -4.17046
2000 -4.17167
3000 -4.17221
4000 -4.17274
5000 -4.17471
6000 -4.18016
7000 -4.17993
8000 -4.18185
9000 -4.18368
10000 -4.18078
11000 -4.18564
12000 -4.1889
13000 -4.1899
14000 -4.19039
15000 -4.19589
16000 -4.19645
17000 -4.19747
18000 -4.19858
19000 -4.19643
20000 -4.19969
21000 -4.20059
22000 -4.19965
23000 -4.19991
24000 -4.20164
25000 -4.20667
26000 -4.20604
27000 -4.20933
28000 -4.20936
29000 -4.20939
30000 -4.21033
31000 -4.21197
32000 -4.21443
33000 -4.21436
34000 -4.21556
35000 -4.21698
36000 -4.21774
37000 -4.22101
38000 -4.2216
39000 -4.22306
40000 -4.22509
41000 -4.22613
42000 -4.22644
43000 -4.22676
44000 -4.22544
45000 -4.2292
46000 -4.22741
47000 -4.22654
48000 -4.22699
49000 -4.22865
50000 -4.2286
