# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 6028.84 12.8695 22.2907 21.0158
2000 6027.94 12.8689 22.2896 21.0148
3000 6025.47 12.8671 22.2865 21.0119
4000 6024.79 12.8667 22.2857 21.0112
5000 6030.45 12.8707 22.2927 21.0177
6000 6024.69 12.8666 22.2856 21.011
7000 6027.73 12.8687 22.2893 21.0146
8000 6028.6 12.8694 22.2904 21.0156
9000 6029.23 12.8698 22.2912 21.0163
10000 6029.12 12.8697 22.291 21.0162
11000 6026.39 12.8678 22.2877 21.013
12000 6026.7 12.868 22.288 21.0134
13000 6025.52 12.8672 22.2866 21.012
14000 6025.53 12.8672 22.2866 21.012
15000 6025.12 12.8669 22.2861 21.0115
16000 6029.86 12.8703 22.2919 21.017
17000 6031.03 12.8711 22.2934 21.0184
18000 6027.82 12.8688 22.2894 21.0147
19000 6033.01 12.8725 22.2958 21.0207
20000 6031.81 12.8716 22.2943 21.0193
21000 6027.75 12.8688 22.2893 21.0146
22000 6027.66 12.8687 22.2892 21.0145
23000 6032.27 12.872 22.2949 21.0198
24000 6033.47 12.8728 22.2964 21.0212
25000 6032.3 12.872 22.2949 21.0199
26000 6029.14 12.8697 22.2911 21.0162
27000 6028.36 12.8692 22.2901 21.0153
28000 6030.76 12.8709 22.293 21.0181
29000 6027.75 12.8688 22.2893 21.0146
30000 6032.38 12.872 22.295 21.02
31000 6027.56 12.8686 22.2891 21.0144
32000 6031.7 12.8716 22.2942 21.0192
33000 6028.09 12.869 22.2898 21.015
34000 6030.45 12.8707 22.2927 21.0177
35000 6034.66 12.8737 22.2978 21.0226
36000 6033.59 12.8729 22.2965 21.0214
37000 6032.08 12.8718 22.2947 21.0196
38000 6033.5 12.8728 22.2964 21.0213
39000 6032.47 12.8721 22.2952 21.0201
40000 6036.61 12.8751 22.3002 21.0249
41000 6038.51 12.8764 22.3026 21.0271
42000 6036.99 12.8753 22.3007 21.0253
43000 6038 12.876 22.302 21.0265
44000 6038.6 12.8765 22.3027 21.0272
45000 6037.86 12.8759 22.3018 21.0263
46000 6035.8 12.8745 22.2993 21.0239
47000 6040.35 12.8777 22.3049 21.0292
48000 6039.47 12.8771 22.3038 21.0282
49000 6040.29 12.8777 22.3048 21.0291
50000 6041.85 12.8788 22.3067 21.031
