# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5439.81 12.436 21.5397 20.3078
2000 5428.83 12.4276 21.5252 20.2942
3000 5409.17 12.4126 21.4992 20.2696
4000 5406.29 12.4104 21.4954 20.266
5000 5401.95 12.407 21.4896 20.2606
6000 5392.13 12.3995 21.4766 20.2483
7000 5399.84 12.4054 21.4868 20.258
8000 5412.67 12.4152 21.5038 20.274
9000 5419.95 12.4208 21.5134 20.2831
10000 5405.06 12.4094 21.4937 20.2645
11000 5413.72 12.416 21.5052 20.2753
12000 5410.25 12.4134 21.5006 20.271
13000 5409.18 12.4126 21.4992 20.2696
14000 5412.88 12.4154 21.5041 20.2743
15000 5416.09 12.4178 21.5083 20.2783
16000 5422.77 12.4229 21.5172 20.2866
17000 5423.75 12.4237 21.5185 20.2878
18000 5426.1 12.4255 21.5216 20.2907
19000 5436.61 12.4335 21.5355 20.3038
20000 5418.44 12.4196 21.5114 20.2812
21000 5425.37 12.4249 21.5206 20.2898
22000 5421.32 12.4218 21.5152 20.2847
23000 5421.57 12.422 21.5156 20.2851
24000 5430.93 12.4292 21.528 20.2968
25000 5428.6 12.4274 21.5249 20.2939
26000 5421.79 12.4222 21.5159 20.2854
27000 5416.65 12.4183 21.5091 20.279
28000 5421.9 12.4223 21.516 20.2855
29000 5429.32 12.4279 21.5258 20.2947
30000 5419.44 12.4204 21.5128 20.2824
31000 5415.24 12.4172 21.5072 20.2772
32000 5419.57 12.4205 21.5129 20.2826
33000 5411.58 12.4144 21.5024 20.2726
34000 5401.97 12.407 21.4896 20.2606
35000 5410.87 12.4139 21.5014 20.2717
36000 5412.76 12.4153 21.5039 20.2741
37000 5431 12.4292 21.5281 20.2969
38000 5417.66 12.419 21.5104 20.2802
39000 5405.64 12.4098 21.4945 20.2652
40000 5402.45 12.4074 21.4903 20.2612
41000 5419.67 12.4206 21.5131 20.2827
42000 5419.66 12.4205 21.513 20.2827
43000 5431.82 12.4299 21.5292 20.2979
44000 5409.98 12.4131 21.5002 20.2706
45000 5421.01 12.4216 21.5149 20.2844
46000 5415.63 12.4175 21.5077 20.2777
47000 5415.22 12.4172 21.5072 20.2772
48000 5421.2 12.4217 21.5151 20.2846
49000 5396.66 12.403 21.4826 20.254
50000 5396.95 12.4032 21.483 20.2543
