# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 6020.37 12.8635 22.2802 21.006
2000 5964.87 12.8238 22.2116 20.9413
3000 5943.7 12.8087 22.1853 20.9165
4000 5928.73 12.7979 22.1666 20.8989
5000 5930.29 12.799 22.1686 20.9007
6000 5934.61 12.8021 22.1739 20.9058
7000 5931.65 12.8 22.1702 20.9023
8000 5929.77 12.7986 22.1679 20.9001
9000 5929.09 12.7982 22.1671 20.8993
10000 5933.28 12.8012 22.1723 20.9042
11000 5929.37 12.7984 22.1674 20.8996
12000 5929.24 12.7983 22.1672 20.8995
13000 5931.18 12.7997 22.1697 20.9018
14000 5932.74 12.8008 22.1716 20.9036
15000 5930.1 12.7989 22.1683 20.9005
16000 5931.73 12.8001 22.1704 20.9024
17000 5930.06 12.7988 22.1683 20.9004
18000 5924.5 12.7949 22.1613 20.8939
19000 5926.92 12.7966 22.1644 20.8968
20000 5925.28 12.7954 22.1623 20.8948
21000 5925.48 12.7956 22.1626 20.8951
22000 5926.63 12.7964 22.164 20.8964
23000 5928.46 12.7977 22.1663 20.8986
24000 5926.76 12.7965 22.1642 20.8966
25000 5927.72 12.7972 22.1654 20.8977
26000 5929.99 12.7988 22.1682 20.9004
27000 5928.85 12.798 22.1668 20.899
28000 5925.59 12.7956 22.1627 20.8952
29000 5924.74 12.795 22.1616 20.8942
30000 5926.25 12.7961 22.1635 20.896
31000 5925.25 12.7954 22.1623 20.8948
32000 5923.68 12.7943 22.1603 20.893
33000 5930.27 12.799 22.1685 20.9007
34000 5924.01 12.7945 22.1607 20.8933
35000 5929.81 12.7987 22.168 20.9001
36000 5929.58 12.7985 22.1677 20.8999
37000 5925.09 12.7953 22.1621 20.8946
38000 5927.78 12.7972 22.1654 20.8978
39000 5929.06 12.7981 22.167 20.8993
40000 5933.46 12.8013 22.1725 20.9044
41000 5926.24 12.7961 22.1635 20.896
42000 5930.1 12.7989 22.1683 20.9005
43000 5926.08 12.796 22.1633 20.8958
44000 5927.16 12.7968 22.1647 20.897
45000 5928.35 12.7976 22.1661 20.8984
46000 5927.15 12.7968 22.1646 20.897
47000 5927.38 12.7969 22.1649 20.8973
48000 5927.36 12.7969 22.1649 20.8973
49000 5928.39 12.7977 22.1662 20.8985
50000 5926.11 12.796 22.1633 20.8958
