# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.61813
2000 -3.62076
3000 -3.62012
4000 -3.62059
5000 -3.62178
6000 -3.62248
7000 -3.62242
8000 -3.6204
9000 -3.62123
10000 -3.62296
11000 -3.6222
12000 -3.62189
13000 -3.62314
14000 -3.62539
15000 -3.62495
16000 -3.62369
17000 -3.62343
18000 -3.62271
19000 -3.62377
20000 -3.6241
21000 -3.6248
22000 -3.62488
23000 -3.62367
24000 -3.62484
25000 -3.62574
26000 -3.62574
27000 -3.62551
28000 -3.6252
29000 -3.62728
30000 -3.62776
31000 -3.62658
32000 -3.62632
33000 -3.6268
34000 -3.62667
35000 -3.62465
36000 -3.62587
37000 -3.6254
38000 -3.62553
39000 -3.62512
40000 -3.62529
41000 -3.62728
42000 -3.62619
43000 -3.62688
44000 -3.6269
45000 -3.62643
46000 -3.62621
47000 -3.62657
48000 -3.62868
49000 -3.62863
50000 -3.62781
