# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5857.48 12.7464 22.0774 20.8148
2000 5861.01 12.749 22.0819 20.819
3000 5864.07 12.7512 22.0857 20.8226
4000 5869.68 12.7553 22.0928 20.8292
5000 5860.76 12.7488 22.0816 20.8187
6000 5852.15 12.7425 22.0707 20.8085
7000 5855.18 12.7447 22.0745 20.8121
8000 5854.03 12.7439 22.0731 20.8107
9000 5848.26 12.7397 22.0658 20.8039
10000 5852.36 12.7427 22.071 20.8088
11000 5857.14 12.7462 22.077 20.8144
12000 5851.18 12.7418 22.0695 20.8073
13000 5848.57 12.7399 22.0662 20.8042
14000 5849.04 12.7403 22.0668 20.8047
15000 5853.14 12.7433 22.072 20.8097
16000 5849.21 12.7404 22.067 20.805
17000 5849.19 12.7404 22.067 20.805
18000 5856.06 12.7454 22.0756 20.8131
19000 5852.37 12.7427 22.071 20.8088
20000 5854.25 12.7441 22.0734 20.811
21000 5849.53 12.7406 22.0674 20.8053
22000 5849.39 12.7405 22.0673 20.8052
23000 5849.59 12.7407 22.0675 20.8055
24000 5845.89 12.738 22.0629 20.8011
25000 5850.28 12.7412 22.0684 20.8063
26000 5850.75 12.7415 22.069 20.8068
27000 5856.36 12.7456 22.076 20.8135
28000 5859.1 12.7476 22.0795 20.8167
29000 5857.29 12.7463 22.0772 20.8146
30000 5861.77 12.7495 22.0828 20.8199
31000 5859.51 12.7479 22.08 20.8172
32000 5854.1 12.7439 22.0732 20.8108
33000 5850.75 12.7415 22.069 20.8068
34000 5875.16 12.7592 22.0996 20.8357
35000 5867.91 12.754 22.0905 20.8271
36000 5862.46 12.75 22.0837 20.8207
37000 5860.98 12.749 22.0819 20.819
38000 5860.69 12.7487 22.0815 20.8186
39000 5855.31 12.7448 22.0747 20.8122
40000 5851.13 12.7418 22.0694 20.8072
41000 5855.7 12.7451 22.0752 20.8127
42000 5859.92 12.7482 22.0805 20.8177
43000 5857.89 12.7467 22.078 20.8153
44000 5837.87 12.7322 22.0528 20.7916
45000 5841.28 12.7347 22.0571 20.7956
46000 5840.28 12.7339 22.0558 20.7944
47000 5843.36 12.7362 22.0597 20.7981
48000 5845.6 12.7378 22.0625 20.8007
49000 5852.82 12.743 22.0716 20.8093
50000 5844.12 12.7367 22.0607 20.799
