# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5916.45 12.7891 22.1513 20.8844
2000 5917.93 12.7901 22.1531 20.8862
3000 5913.27 12.7868 22.1473 20.8807
4000 5911.8 12.7857 22.1455 20.879
5000 5914.55 12.7877 22.1489 20.8822
6000 5911.8 12.7857 22.1455 20.879
7000 5909.81 12.7843 22.143 20.8766
8000 5907.84 12.7828 22.1405 20.8743
9000 5893.05 12.7722 22.122 20.8568
10000 5903.59 12.7798 22.1352 20.8693
11000 5900.64 12.7776 22.1315 20.8658
12000 5898.41 12.776 22.1288 20.8632
13000 5909.22 12.7838 22.1423 20.8759
14000 5904.86 12.7807 22.1368 20.8708
15000 5896.6 12.7747 22.1265 20.8611
16000 5896.1 12.7744 22.1258 20.8604
17000 5898.43 12.7761 22.1288 20.8632
18000 5894.09 12.7729 22.1233 20.8581
19000 5894.15 12.773 22.1234 20.8581
20000 5896.89 12.7749 22.1268 20.8614
21000 5892.05 12.7715 22.1208 20.8557
22000 5893.02 12.7721 22.122 20.8568
23000 5892.32 12.7716 22.1211 20.856
24000 5898.21 12.7759 22.1285 20.863
25000 5899.64 12.7769 22.1303 20.8646
26000 5893.35 12.7724 22.1224 20.8572
27000 5892.07 12.7715 22.1208 20.8557
28000 5887.78 12.7684 22.1155 20.8507
29000 5888.83 12.7691 22.1168 20.8519
30000 5895.99 12.7743 22.1257 20.8603
31000 5888.29 12.7687 22.1161 20.8512
32000 5891.02 12.7707 22.1195 20.8545
33000 5886.89 12.7677 22.1143 20.8496
34000 5888.01 12.7685 22.1157 20.8509
35000 5891.79 12.7713 22.1205 20.8554
36000 5888.47 12.7689 22.1163 20.8515
37000 5886.44 12.7674 22.1138 20.8491
38000 5887.36 12.7681 22.1149 20.8501
39000 5892.59 12.7718 22.1215 20.8563
40000 5887.79 12.7684 22.1155 20.8507
41000 5891.29 12.7709 22.1198 20.8548
42000 5884.73 12.7661 22.1116 20.847
43000 5882.22 12.7643 22.1085 20.8441
44000 5889.45 12.7695 22.1175 20.8526
45000 5888.3 12.7687 22.1161 20.8513
46000 5884.8 12.7662 22.1117 20.8471
47000 5883.67 12.7654 22.1103 20.8458
48000 5883.16 12.765 22.1097 20.8452
49000 5888.15 12.7686 22.1159 20.8511
50000 5890.72 12.7705 22.1191 20.8541
