# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5850.83 12.7416 22.0691 20.8069
2000 5854.03 12.7439 22.0731 20.8107
3000 5854.16 12.744 22.0733 20.8109
4000 5852.2 12.7426 22.0708 20.8086
5000 5845.85 12.738 22.0628 20.801
6000 5855.44 12.7449 22.0749 20.8124
7000 5851.12 12.7418 22.0695 20.8073
8000 5850.56 12.7414 22.0687 20.8066
9000 5852.88 12.7431 22.0717 20.8094
10000 5851.8 12.7423 22.0703 20.8081
11000 5852.85 12.7431 22.0716 20.8093
12000 5852.38 12.7427 22.071 20.8088
13000 5851.17 12.7418 22.0695 20.8073
14000 5853.59 12.7436 22.0726 20.8102
15000 5843.65 12.7364 22.0601 20.7984
16000 5837.02 12.7316 22.0517 20.7905
17000 5836.65 12.7313 22.0513 20.7901
18000 5833.29 12.7289 22.047 20.7861
19000 5834.21 12.7295 22.0482 20.7872
20000 5819.77 12.719 22.03 20.77
21000 5823.57 12.7218 22.0348 20.7746
22000 5824.8 12.7227 22.0363 20.776
23000 5823.56 12.7218 22.0348 20.7746
24000 5823.23 12.7215 22.0343 20.7742
25000 5826.09 12.7236 22.0379 20.7775
26000 5825.08 12.7229 22.0366 20.7764
27000 5822.4 12.7209 22.0333 20.7732
28000 5813.18 12.7142 22.0217 20.7622
29000 5817.51 12.7174 22.0271 20.7674
30000 5811 12.7126 22.0189 20.7596
31000 5813.85 12.7147 22.0225 20.763
32000 5811.47 12.713 22.0195 20.7602
33000 5816.01 12.7163 22.0252 20.7656
34000 5815.53 12.7159 22.0246 20.765
35000 5815.11 12.7156 22.0241 20.7645
36000 5812.52 12.7137 22.0208 20.7614
37000 5811.31 12.7128 22.0193 20.76
38000 5812.28 12.7136 22.0205 20.7612
39000 5814.37 12.7151 22.0232 20.7636
40000 5811.59 12.713 22.0196 20.7603
41000 5807.36 12.71 22.0143 20.7553
42000 5810.97 12.7126 22.0188 20.7596
43000 5810.76 12.7124 22.0186 20.7593
44000 5810.53 12.7123 22.0183 20.759
45000 5811.43 12.7129 22.0194 20.7601
46000 5812.92 12.714 22.0213 20.7619
47000 5813.89 12.7147 22.0226 20.7631
48000 5817.38 12.7173 22.027 20.7672
49000 5812.56 12.7138 22.0209 20.7615
50000 5819 12.7184 22.029 20.7691
