# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -4.12374
2000 -4.12389
3000 -4.12448
4000 -4.12548
5000 -4.12685
6000 -4.12698
7000 -4.12816
8000 -4.12961
9000 -4.12989
10000 -4.1285
11000 -4.13059
12000 -4.13257
13000 -4.13251
14000 -4.13594
15000 -4.13671
16000 -4.13844
17000 -4.13888
18000 -4.139
19000 -4.14008
20000 -4.14003
21000 -4.14113
22000 -4.14169
23000 -4.14062
24000 -4.14158
25000 -4.14094
26000 -4.14263
27000 -4.14264
28000 -4.14328
29000 -4.14295
30000 -4.14232
31000 -4.1422
32000 -4.14223
33000 -4.14282
34000 -4.14228
35000 -4.14179
36000 -4.14181
37000 -4.14283
38000 -4.14275
39000 -4.14376
40000 -4.14317
41000 -4.14384
42000 -4.14368
43000 -4.14455
44000 -4.14369
45000 -4.14364
46000 -4.14325
47000 -4.14355
48000 -4.14404
49000 -4.14311
50000 -4.14364
