# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5808.86 12.7111 22.0162 20.7571
2000 5807.44 12.71 22.0144 20.7554
3000 5805.58 12.7087 22.0121 20.7532
4000 5811.73 12.7132 22.0198 20.7605
5000 5813.64 12.7145 22.0222 20.7628
6000 5814.21 12.715 22.023 20.7635
7000 5813.46 12.7144 22.022 20.7625
8000 5813.41 12.7144 22.022 20.7625
9000 5812.41 12.7137 22.0207 20.7613
10000 5804.09 12.7076 22.0102 20.7514
11000 5805.91 12.7089 22.0125 20.7536
12000 5808.71 12.711 22.016 20.7569
13000 5807.39 12.71 22.0144 20.7553
14000 5802.18 12.7062 22.0078 20.7491
15000 5805.01 12.7083 22.0113 20.7525
16000 5804.98 12.7082 22.0113 20.7525
17000 5802.62 12.7065 22.0083 20.7496
18000 5799.42 12.7042 22.0043 20.7458
19000 5798.96 12.7038 22.0037 20.7453
20000 5799.77 12.7044 22.0047 20.7462
21000 5801.27 12.7055 22.0066 20.748
22000 5801.94 12.706 22.0075 20.7488
23000 5797.14 12.7025 22.0014 20.7431
24000 5793.51 12.6999 21.9968 20.7388
25000 5793.77 12.7 21.9971 20.7391
26000 5795.72 12.7015 21.9996 20.7414
27000 5794.79 12.7008 21.9984 20.7403
28000 5796.02 12.7017 22 20.7418
29000 5797.56 12.7028 22.0019 20.7436
30000 5797.19 12.7025 22.0015 20.7432
31000 5796.27 12.7019 22.0003 20.7421
32000 5795.26 12.7011 21.999 20.7409
33000 5793.5 12.6998 21.9968 20.7388
34000 5795.99 12.7017 21.9999 20.7417
35000 5793.67 12.7 21.997 20.739
36000 5796.76 12.7022 22.0009 20.7427
37000 5797.8 12.703 22.0022 20.7439
38000 5798.04 12.7032 22.0025 20.7442
39000 5796.9 12.7023 22.0011 20.7428
40000 5796.37 12.7019 22.0004 20.7422
41000 5796.87 12.7023 22.0011 20.7428
42000 5797.63 12.7029 22.002 20.7437
43000 5802.2 12.7062 22.0078 20.7491
44000 5802.19 12.7062 22.0078 20.7491
45000 5801.06 12.7054 22.0063 20.7478
46000 5802.26 12.7062 22.0079 20.7492
47000 5800.79 12.7052 22.006 20.7475
48000 5801.34 12.7056 22.0067 20.7481
49000 5797.4 12.7027 22.0017 20.7434
50000 5795.07 12.701 21.9988 20.7406
