# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 11057.2 22.2783 22.2783 22.2783
2000 11042.2 22.2682 22.2682 22.2682
3000 11048.1 22.2722 22.2722 22.2722
4000 11040.9 22.2673 22.2673 22.2673
5000 11047.8 22.272 22.272 22.272
6000 11056.1 22.2775 22.2775 22.2775
7000 11049.1 22.2728 22.2728 22.2728
8000 11053.2 22.2756 22.2756 22.2756
9000 11053.4 22.2757 22.2757 22.2757
10000 11052.2 22.2749 22.2749 22.2749
11000 11059.4 22.2798 22.2798 22.2798
12000 11058.9 22.2794 22.2794 22.2794
13000 11053.5 22.2758 22.2758 22.2758
14000 11054.1 22.2762 22.2762 22.2762
15000 11059.2 22.2796 22.2796 22.2796
16000 11052.7 22.2752 22.2752 22.2752
17000 11054 22.2762 22.2762 22.2762
18000 11057.9 22.2787 22.2787 22.2787
19000 11059.3 22.2797 22.2797 22.2797
20000 11061.1 22.2809 22.2809 22.2809
21000 11060.3 22.2804 22.2804 22.2804
22000 11062.2 22.2816 22.2816 22.2816
23000 11068.1 22.2856 22.2856 22.2856
24000 11069.8 22.2868 22.2868 22.2868
25000 11062.7 22.2819 22.2819 22.2819
26000 11079.4 22.2932 22.2932 22.2932
27000 11078.5 22.2926 22.2926 22.2926
28000 11067.5 22.2852 22.2852 22.2852
29000 11073.3 22.2891 22.2891 22.2891
30000 11073.1 22.2889 22.2889 22.2889
31000 11073.2 22.289 22.289 22.289
32000 11073.6 22.2892 22.2892 22.2892
33000 11072.7 22.2887 22.2887 22.2887
34000 11073.2 22.289 22.289 22.289
35000 11080.3 22.2937 22.2937 22.2937
36000 11075.8 22.2907 22.2907 22.2907
37000 11081.2 22.2944 22.2944 22.2944
38000 11082.1 22.295 22.295 22.295
39000 11085 22.2969 22.2969 22.2969
40000 11077.6 22.292 22.292 22.292
41000 11083 22.2956 22.2956 22.2956
42000 11081.9 22.2949 22.2949 22.2949
43000 11085.9 22.2975 22.2975 22.2975
44000 11083.1 22.2957 22.2957 22.2957
45000 11082.2 22.295 22.295 22.295
46000 11083.7 22.2961 22.2961 22.2961
47000 11074.5 22.2899 22.2899 22.2899
48000 11083 22.2956 22.2956 22.2956
49000 11079.6 22.2933 22.2933 22.2933
50000 11077.7 22.292 22.292 22.292
