# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -4.96297
2000 -4.96283
3000 -4.96278
4000 -4.96257
5000 -4.96513
6000 -4.96478
7000 -4.96591
8000 -4.96468
9000 -4.96499
10000 -4.96582
11000 -4.96548
12000 -4.96619
13000 -4.96602
14000 -4.9669
15000 -4.96585
16000 -4.96648
17000 -4.96574
18000 -4.96588
19000 -4.96597
20000 -4.96689
21000 -4.96617
22000 -4.96808
23000 -4.96834
24000 -4.96891
25000 -4.96945
26000 -4.96924
27000 -4.96842
28000 -4.96729
29000 -4.96953
30000 -4.96963
31000 -4.96917
32000 -4.96803
33000 -4.96903
34000 -4.97096
35000 -4.97135
36000 -4.97022
37000 -4.97064
38000 -4.97032
39000 -4.97048
40000 -4.97141
41000 -4.97175
42000 -4.97289
43000 -4.97294
44000 -4.97172
45000 -4.97085
46000 -4.97362
47000 -4.97118
48000 -4.97038
49000 -4.97098
50000 -4.97217
