# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 6023.9 12.866 22.2845 21.0101
2000 6021.56 12.8643 22.2817 21.0074
3000 6026.84 12.8681 22.2882 21.0135
4000 6024.88 12.8667 22.2858 21.0112
5000 6024.33 12.8663 22.2851 21.0106
6000 6026.61 12.8679 22.2879 21.0133
7000 6029.36 12.8699 22.2913 21.0164
8000 6026.53 12.8679 22.2878 21.0132
9000 6028.15 12.869 22.2898 21.0151
10000 6025.99 12.8675 22.2872 21.0125
11000 6028.92 12.8696 22.2907 21.0159
12000 6025.49 12.8671 22.2865 21.0119
13000 6024.94 12.8668 22.2859 21.0113
14000 6030.54 12.8707 22.2928 21.0178
15000 6038.31 12.8763 22.3023 21.0268
16000 6024.26 12.8662 22.285 21.0105
17000 6026.74 12.868 22.2881 21.0134
18000 6027.33 12.8684 22.2888 21.0141
19000 6031.76 12.8716 22.2942 21.0192
20000 6033.95 12.8732 22.297 21.0218
21000 6036.24 12.8748 22.2998 21.0244
22000 6040.68 12.8779 22.3052 21.0296
23000 6040.12 12.8775 22.3046 21.0289
24000 6038.65 12.8765 22.3027 21.0272
25000 6035.67 12.8744 22.2991 21.0238
26000 6031.85 12.8716 22.2943 21.0193
27000 6037.05 12.8754 22.3008 21.0254
28000 6029.38 12.8699 22.2914 21.0165
29000 6034.14 12.8733 22.2972 21.022
30000 6037.44 12.8756 22.3012 21.0258
31000 6036.86 12.8752 22.3005 21.0251
32000 6042.9 12.8795 22.308 21.0322
33000 6040.48 12.8778 22.305 21.0294
34000 6037.68 12.8758 22.3016 21.0261
35000 6041.07 12.8782 22.3057 21.03
36000 6041.23 12.8783 22.3059 21.0302
37000 6040.43 12.8778 22.305 21.0293
38000 6038.64 12.8765 22.3027 21.0272
39000 6037.45 12.8756 22.3012 21.0258
40000 6041.1 12.8782 22.3058 21.0301
41000 6040.5 12.8778 22.305 21.0294
42000 6035.82 12.8745 22.2993 21.024
43000 6046.61 12.8822 22.3126 21.0365
44000 6045.63 12.8815 22.3113 21.0353
45000 6037.24 12.8755 22.301 21.0256
46000 6036.75 12.8751 22.3004 21.025
47000 6035.97 12.8746 22.2994 21.0241
48000 6033.3 12.8727 22.2962 21.021
49000 6033.86 12.8731 22.2969 21.0217
50000 6030.96 12.871 22.2933 21.0183
