# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -4.98121
2000 -4.98018
3000 -4.98059
4000 -4.98006
5000 -4.97969
6000 -4.98107
7000 -4.98104
8000 -4.98149
9000 -4.9829
10000 -4.98515
11000 -4.98545
12000 -4.98458
13000 -4.9844
14000 -4.98381
15000 -4.9845
16000 -4.98412
17000 -4.98588
18000 -4.98525
19000 -4.98421
20000 -4.98587
21000 -4.98769
22000 -4.98702
23000 -4.98665
24000 -4.98642
25000 -4.98868
26000 -4.98749
27000 -4.98739
28000 -4.98755
29000 -4.98879
30000 -4.9882
31000 -4.98877
32000 -4.98933
33000 -4.9892
34000 -4.98822
35000 -4.98971
36000 -4.99198
37000 -4.99095
38000 -4.99163
39000 -4.99087
40000 -4.9908
41000 -4.99005
42000 -4.99154
43000 -4.99123
44000 -4.99157
45000 -4.99097
46000 -4.99113
47000 -4.9915
48000 -4.992
49000 -4.99212
50000 -4.9931
