# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 9590.73 21.2463 21.2463 21.2463
2000 9590.39 21.2461 21.2461 21.2461
3000 9590.78 21.2464 21.2464 21.2464
4000 9590.81 21.2464 21.2464 21.2464
5000 9590.29 21.246 21.246 21.246
6000 9591.16 21.2466 21.2466 21.2466
7000 9591.19 21.2467 21.2467 21.2467
8000 9590.81 21.2464 21.2464 21.2464
9000 9591.1 21.2466 21.2466 21.2466
10000 9591.15 21.2466 21.2466 21.2466
11000 9590.93 21.2465 21.2465 21.2465
12000 9591.06 21.2466 21.2466 21.2466
13000 9590.33 21.246 21.246 21.246
14000 9590.91 21.2465 21.2465 21.2465
15000 9591.74 21.2471 21.2471 21.2471
16000 9590.84 21.2464 21.2464 21.2464
17000 9591.14 21.2466 21.2466 21.2466
18000 9591.03 21.2465 21.2465 21.2465
19000 9589.91 21.2457 21.2457 21.2457
20000 9590.64 21.2463 21.2463 21.2463
21000 9590.2 21.2459 21.2459 21.2459
22000 9590.33 21.246 21.246 21.246
23000 9591.07 21.2466 21.2466 21.2466
24000 9590.77 21.2464 21.2464 21.2464
25000 9590.21 21.2459 21.2459 21.2459
26000 9590.3 21.246 21.246 21.246
27000 9590.93 21.2465 21.2465 21.2465
28000 9590.29 21.246 21.246 21.246
29000 9590.82 21.2464 21.2464 21.2464
30000 9590.93 21.2465 21.2465 21.2465
31000 9590.76 21.2464 21.2464 21.2464
32000 9591.01 21.2465 21.2465 21.2465
33000 9591.18 21.2467 21.2467 21.2467
34000 9591.18 21.2467 21.2467 21.2467
35000 9590.93 21.2465 21.2465 21.2465
36000 9590.84 21.2464 21.2464 21.2464
37000 9590.91 21.2465 21.2465 21.2465
38000 9590.81 21.2464 21.2464 21.2464
39000 9590.72 21.2463 21.2463 21.2463
40000 9591.22 21.2467 21.2467 21.2467
41000 9590.87 21.2464 21.2464 21.2464
42000 9590.52 21.2462 21.2462 21.2462
43000 9590.86 21.2464 21.2464 21.2464
44000 9590.23 21.246 21.246 21.246
45000 9590.63 21.2463 21.2463 21.2463
46000 9590.42 21.2461 21.2461 21.2461
47000 9591.11 21.2466 21.2466 21.2466
48000 9590.65 21.2463 21.2463 21.2463
49000 9590.86 21.2464 21.2464 21.2464
50000 9590.02 21.2458 21.2458 21.2458
