# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -4.38054
2000 -4.3804
3000 -4.38048
4000 -4.38042
5000 -4.38039
6000 -4.38033
7000 -4.38029
8000 -4.38028
9000 -4.38023
10000 -4.3803
11000 -4.38028
12000 -4.38037
13000 -4.38057
14000 -4.38033
15000 -4.38023
16000 -4.38029
17000 -4.38026
18000 -4.38044
19000 -4.38062
20000 -4.3805
21000 -4.38059
22000 -4.38041
23000 -4.38025
24000 -4.38034
25000 -4.38041
26000 -4.38058
27000 -4.3804
28000 -4.38043
29000 -4.38038
30000 -4.38033
31000 -4.38021
32000 -4.38031
33000 -4.38028
34000 -4.38022
35000 -4.38037
36000 -4.38033
37000 -4.38043
38000 -4.38048
39000 -4.38038
40000 -4.38021
41000 -4.38032
42000 -4.38034
43000 -4.38043
44000 -4.38058
45000 -4.38039
46000 -4.38035
47000 -4.3802
48000 -4.38039
49000 -4.38029
50000 -4.38053
