# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 4916.42 12.0236 20.8255 19.6345
2000 4916.6 12.0237 20.8257 19.6347
3000 4916.35 12.0235 20.8254 19.6344
4000 4916.32 12.0235 20.8253 19.6343
5000 4916.52 12.0237 20.8256 19.6346
6000 4915.92 12.0232 20.8248 19.6338
7000 4915.26 12.0227 20.8239 19.6329
8000 4914.09 12.0217 20.8222 19.6314
9000 4913.09 12.0209 20.8208 19.63
10000 4913.71 12.0214 20.8217 19.6309
11000 4913.47 12.0212 20.8213 19.6305
12000 4913.29 12.0211 20.8211 19.6303
13000 4913.16 12.0209 20.8209 19.6301
14000 4913.46 12.0212 20.8213 19.6305
15000 4913.2 12.021 20.8209 19.6302
16000 4913.73 12.0214 20.8217 19.6309
17000 4913.09 12.0209 20.8208 19.63
18000 4913.68 12.0214 20.8216 19.6308
19000 4913.43 12.0212 20.8213 19.6305
20000 4912.47 12.0204 20.8199 19.6292
21000 4912.51 12.0204 20.82 19.6293
22000 4913.88 12.0215 20.8219 19.6311
23000 4913.25 12.021 20.821 19.6302
24000 4913.66 12.0214 20.8216 19.6308
25000 4913.03 12.0208 20.8207 19.6299
26000 4913.64 12.0213 20.8216 19.6308
27000 4913.5 12.0212 20.8214 19.6306
28000 4913.88 12.0215 20.8219 19.6311
29000 4913.9 12.0215 20.8219 19.6311
30000 4913.18 12.021 20.8209 19.6301
31000 4913.03 12.0208 20.8207 19.6299
32000 4912.39 12.0203 20.8198 19.6291
33000 4913.04 12.0208 20.8207 19.63
34000 4913.9 12.0215 20.8219 19.6311
35000 4913.43 12.0212 20.8213 19.6305
36000 4913.38 12.0211 20.8212 19.6304
37000 4913.22 12.021 20.821 19.6302
38000 4912.39 12.0203 20.8198 19.6291
39000 4912.83 12.0207 20.8204 19.6297
40000 4912.06 12.0201 20.8193 19.6287
41000 4912.61 12.0205 20.8201 19.6294
42000 4911.72 12.0198 20.8188 19.6282
43000 4911.18 12.0193 20.8181 19.6275
44000 4910.75 12.019 20.8175 19.6269
45000 4910.68 12.0189 20.8174 19.6268
46000 4911.32 12.0194 20.8183 19.6277
47000 4911.13 12.0193 20.818 19.6274
48000 4910.93 12.0191 20.8177 19.6272
49000 4911.16 12.0193 20.8181 19.6275
50000 4910.63 12.0189 20.8173 19.6268
