# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 4941.44 12.044 20.8607 19.6677
2000 4943.75 12.0458 20.864 19.6708
3000 4941.2 12.0438 20.8604 19.6674
4000 4941.29 12.0438 20.8605 19.6675
5000 4942.42 12.0448 20.8621 19.669
6000 4942.87 12.0451 20.8628 19.6696
7000 4941.61 12.0441 20.861 19.6679
8000 4940.05 12.0428 20.8588 19.6659
9000 4940.62 12.0433 20.8596 19.6666
10000 4939.83 12.0426 20.8585 19.6656
11000 4941.14 12.0437 20.8603 19.6673
12000 4940.24 12.043 20.8591 19.6661
13000 4940.48 12.0432 20.8594 19.6664
14000 4943.06 12.0453 20.863 19.6698
15000 4941.66 12.0441 20.861 19.668
16000 4940.62 12.0433 20.8596 19.6666
17000 4941.98 12.0444 20.8615 19.6684
18000 4941.16 12.0437 20.8604 19.6673
19000 4940.09 12.0429 20.8588 19.6659
20000 4940.18 12.0429 20.859 19.666
21000 4939.81 12.0426 20.8585 19.6655
22000 4939.7 12.0425 20.8583 19.6654
23000 4938.03 12.0412 20.856 19.6632
24000 4939.57 12.0424 20.8581 19.6652
25000 4939.56 12.0424 20.8581 19.6652
26000 4940.14 12.0429 20.8589 19.666
27000 4938.4 12.0415 20.8565 19.6637
28000 4938.23 12.0414 20.8562 19.6634
29000 4938.96 12.0419 20.8573 19.6644
30000 4940.5 12.0432 20.8594 19.6665
31000 4936.1 12.0396 20.8532 19.6606
32000 4940.1 12.0429 20.8588 19.6659
33000 4936.49 12.0399 20.8538 19.6611
34000 4938.28 12.0414 20.8563 19.6635
35000 4937.63 12.0409 20.8554 19.6627
36000 4937.02 12.0404 20.8545 19.6618
37000 4936.19 12.0397 20.8534 19.6607
38000 4935.25 12.0389 20.852 19.6595
39000 4938.52 12.0416 20.8566 19.6638
40000 4935 12.0387 20.8517 19.6592
41000 4933.73 12.0377 20.8499 19.6575
42000 4935.16 12.0389 20.8519 19.6594
43000 4933.97 12.0379 20.8502 19.6578
44000 4937.22 12.0405 20.8548 19.6621
45000 4933.3 12.0373 20.8493 19.6569
46000 4934.81 12.0386 20.8514 19.6589
47000 4934.77 12.0385 20.8514 19.6589
48000 4933.56 12.0376 20.8496 19.6572
49000 4934.12 12.038 20.8504 19.658
50000 4935.95 12.0395 20.853 19.6604
