# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 4953.56 12.0538 20.8778 19.6838
2000 4952.94 12.0533 20.8769 19.683
3000 4951.98 12.0525 20.8756 19.6817
4000 4949.41 12.0504 20.872 19.6783
5000 4951.51 12.0521 20.8749 19.6811
6000 4951.49 12.0521 20.8749 19.681
7000 4951.49 12.0521 20.8749 19.681
8000 4952.45 12.0529 20.8762 19.6823
9000 4951.22 12.0519 20.8745 19.6807
10000 4949.72 12.0507 20.8724 19.6787
11000 4950.19 12.0511 20.8731 19.6793
12000 4950.55 12.0514 20.8736 19.6798
13000 4951.69 12.0523 20.8751 19.6813
14000 4949.72 12.0507 20.8724 19.6787
15000 4953.94 12.0541 20.8783 19.6843
16000 4951.01 12.0517 20.8742 19.6804
17000 4952.32 12.0528 20.8761 19.6821
18000 4950.17 12.0511 20.873 19.6793
19000 4950.34 12.0512 20.8733 19.6795
20000 4950.52 12.0513 20.8735 19.6798
21000 4950.39 12.0512 20.8733 19.6796
22000 4948.85 12.05 20.8712 19.6775
23000 4952.54 12.053 20.8763 19.6824
24000 4949.7 12.0507 20.8723 19.6786
25000 4951.44 12.0521 20.8748 19.681
26000 4949.48 12.0505 20.8721 19.6784
27000 4950.38 12.0512 20.8733 19.6796
28000 4951.23 12.0519 20.8745 19.6807
29000 4951.25 12.0519 20.8746 19.6807
30000 4950.76 12.0515 20.8739 19.6801
31000 4951.18 12.0519 20.8745 19.6806
32000 4951.3 12.052 20.8746 19.6808
33000 4953.72 12.0539 20.878 19.684
34000 4949 12.0501 20.8714 19.6777
35000 4951.94 12.0525 20.8755 19.6816
36000 4951.64 12.0522 20.8751 19.6812
37000 4949.75 12.0507 20.8724 19.6787
38000 4950.16 12.051 20.873 19.6792
39000 4949.72 12.0507 20.8724 19.6787
40000 4951.21 12.0519 20.8745 19.6807
41000 4949.43 12.0504 20.872 19.6783
42000 4952.59 12.053 20.8764 19.6825
43000 4950.85 12.0516 20.874 19.6802
44000 4949.89 12.0508 20.8726 19.6789
45000 4950.54 12.0513 20.8735 19.6798
46000 4950.1 12.051 20.8729 19.6792
47000 4948.15 12.0494 20.8702 19.6766
48000 4949.78 12.0507 20.8725 19.6788
49000 4950.55 12.0514 20.8736 19.6798
50000 4949.55 12.0505 20.8721 19.6785
