# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -4.22507
2000 -4.22725
3000 -4.22589
4000 -4.22735
5000 -4.226
6000 -4.22456
7000 -4.22673
8000 -4.22721
9000 -4.22755
10000 -4.22694
11000 -4.22757
12000 -4.2294
13000 -4.22869
14000 -4.22852
15000 -4.229
16000 -4.22894
17000 -4.2304
18000 -4.23421
19000 -4.23423
20000 -4.2338
21000 -4.23398
22000 -4.23465
23000 -4.23414
24000 -4.23462
25000 -4.23414
26000 -4.23557
27000 -4.2332
28000 -4.23487
29000 -4.23394
30000 -4.23352
31000 -4.23525
32000 -4.23477
33000 -4.23546
34000 -4.23508
35000 -4.23473
36000 -4.23359
37000 -4.23623
38000 -4.23508
39000 -4.23545
40000 -4.23496
41000 -4.23484
42000 -4.23517
43000 -4.23508
44000 -4.23445
45000 -4.23291
46000 -4.23449
47000 -4.23382
48000 -4.23405
49000 -4.23548
50000 -4.23936
