# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -4.34759
2000 -4.3474
3000 -4.34663
4000 -4.34701
5000 -4.34725
6000 -4.3473
7000 -4.34681
8000 -4.34668
9000 -4.34701
10000 -4.34729
11000 -4.3469
12000 -4.3466
13000 -4.34662
14000 -4.3474
15000 -4.34762
16000 -4.34768
17000 -4.34731
18000 -4.34771
19000 -4.34654
20000 -4.34704
21000 -4.34671
22000 -4.34726
23000 -4.34708
24000 -4.34745
25000 -4.34751
26000 -4.34724
27000 -4.34736
28000 -4.34764
29000 -4.3477
30000 -4.34718
31000 -4.34697
32000 -4.34676
33000 -4.34719
34000 -4.34781
35000 -4.34703
36000 -4.34723
37000 -4.34678
38000 -4.34675
39000 -4.34649
40000 -4.3472
41000 -4.34729
42000 -4.34688
43000 -4.34704
44000 -4.34638
45000 -4.3468
46000 -4.34691
47000 -4.3478
48000 -4.34719
49000 -4.3472
50000 -4.34669
