# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -4.26642
2000 -4.26644
3000 -4.26659
4000 -4.26669
5000 -4.26663
6000 -4.26691
7000 -4.2679
8000 -4.26878
9000 -4.27052
10000 -4.27025
11000 -4.27049
12000 -4.27058
13000 -4.27047
14000 -4.27046
15000 -4.27073
16000 -4.27058
17000 -4.27058
18000 -4.27042
19000 -4.2705
20000 -4.27054
21000 -4.27052
22000 -4.27035
23000 -4.27057
24000 -4.27052
25000 -4.27071
26000 -4.27054
27000 -4.27033
28000 -4.2704
29000 -4.27044
30000 -4.27047
31000 -4.27027
32000 -4.27067
33000 -4.27046
34000 -4.27039
35000 -4.27047
36000 -4.27031
37000 -4.27028
38000 -4.27044
39000 -4.27066
40000 -4.27064
41000 -4.27046
42000 -4.27081
43000 -4.2708
44000 -4.2709
45000 -4.271
46000 -4.27089
47000 -4.27065
48000 -4.27086
49000 -4.27085
50000 -4.27121
