# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -4.33204
2000 -4.33451
3000 -4.336
4000 -4.33513
5000 -4.33833
6000 -4.33895
7000 -4.3399
8000 -4.34067
9000 -4.3427
10000 -4.34174
11000 -4.341
12000 -4.342
13000 -4.33952
14000 -4.34184
15000 -4.34349
16000 -4.34468
17000 -4.34663
18000 -4.34753
19000 -4.34588
20000 -4.34362
21000 -4.34525
22000 -4.34504
23000 -4.34407
24000 -4.34291
25000 -4.34673
26000 -4.34461
27000 -4.34545
28000 -4.34532
29000 -4.34512
30000 -4.34709
31000 -4.34644
32000 -4.34685
33000 -4.34663
34000 -4.34894
35000 -4.34475
36000 -4.34563
37000 -4.34518
38000 -4.34743
39000 -4.34499
40000 -4.34544
41000 -4.34522
42000 -4.34487
43000 -4.34719
44000 -4.34631
45000 -4.3479
46000 -4.34554
47000 -4.34523
48000 -4.3466
49000 -4.34581
50000 -4.34704
