# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 11648.4 22.6684 22.6684 22.6684
2000 11672.4 22.684 22.684 22.684
3000 11660.7 22.6764 22.6764 22.6764
4000 11653.7 22.6719 22.6719 22.6719
5000 11650.8 22.67 22.67 22.67
6000 11650.2 22.6696 22.6696 22.6696
7000 11652.3 22.671 22.671 22.671
8000 11656.7 22.6738 22.6738 22.6738
9000 11653 22.6714 22.6714 22.6714
10000 11648.5 22.6685 22.6685 22.6685
11000 11649.9 22.6694 22.6694 22.6694
12000 11657.2 22.6741 22.6741 22.6741
13000 11650 22.6695 22.6695 22.6695
14000 11662.2 22.6774 22.6774 22.6774
15000 11659.7 22.6758 22.6758 22.6758
16000 11666.9 22.6805 22.6805 22.6805
17000 11671 22.6831 22.6831 22.6831
18000 11671.8 22.6836 22.6836 22.6836
19000 11684.7 22.6919 22.6919 22.6919
20000 11675.5 22.686 22.686 22.686
21000 11685.5 22.6925 22.6925 22.6925
22000 11676.3 22.6865 22.6865 22.6865
23000 11677.8 22.6875 22.6875 22.6875
24000 11674.5 22.6854 22.6854 22.6854
25000 11664.2 22.6787 22.6787 22.6787
26000 11675.6 22.6861 22.6861 22.6861
27000 11684.2 22.6916 22.6916 22.6916
28000 11668.5 22.6815 22.6815 22.6815
29000 11665.7 22.6797 22.6797 22.6797
30000 11666.4 22.6801 22.6801 22.6801
31000 11668.2 22.6813 22.6813 22.6813
32000 11679 22.6883 22.6883 22.6883
33000 11681.3 22.6898 22.6898 22.6898
34000 11685.3 22.6924 22.6924 22.6924
35000 11686.5 22.6932 22.6932 22.6932
36000 11674.1 22.6851 22.6851 22.6851
37000 11684 22.6915 22.6915 22.6915
38000 11677.5 22.6873 22.6873 22.6873
39000 11680.1 22.689 22.689 22.689
40000 11691.1 22.6961 22.6961 22.6961
41000 11698.6 22.701 22.701 22.701
42000 11689.7 22.6952 22.6952 22.6952
43000 11690.8 22.6959 22.6959 22.6959
44000 11697.2 22.7 22.7 22.7
45000 11698.6 22.7009 22.7009 22.7009
46000 11698.4 22.7009 22.7009 22.7009
47000 11692.2 22.6968 22.6968 22.6968
48000 11685 22.6922 22.6922 22.6922
49000 11681.8 22.6901 22.6901 22.6901
50000 11702.7 22.7036 22.7036 22.7036
