# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 6119.31 12.9336 22.4016 21.1205
2000 6119.23 12.9335 22.4015 21.1204
3000 6118.54 12.933 22.4007 21.1196
4000 6118.95 12.9333 22.4012 21.12
5000 6117.74 12.9325 22.3997 21.1187
6000 6119.3 12.9336 22.4016 21.1204
7000 6119.05 12.9334 22.4013 21.1202
8000 6118.13 12.9328 22.4002 21.1191
9000 6118.32 12.9329 22.4004 21.1193
10000 6119.15 12.9335 22.4014 21.1203
11000 6118.29 12.9329 22.4004 21.1193
12000 6119.14 12.9335 22.4014 21.1203
13000 6119.41 12.9337 22.4018 21.1206
14000 6118.43 12.933 22.4006 21.1194
15000 6118.99 12.9334 22.4012 21.1201
16000 6119.57 12.9338 22.402 21.1208
17000 6118.45 12.933 22.4006 21.1195
18000 6118.5 12.933 22.4007 21.1195
19000 6117.93 12.9326 22.3999 21.1189
20000 6118.04 12.9327 22.4001 21.119
21000 6117.27 12.9322 22.3991 21.1181
22000 6117.62 12.9324 22.3996 21.1185
23000 6118.5 12.933 22.4006 21.1195
24000 6117.88 12.9326 22.3999 21.1188
25000 6117.7 12.9325 22.3997 21.1186
26000 6118.42 12.933 22.4005 21.1194
27000 6117.87 12.9326 22.3999 21.1188
28000 6119.89 12.934 22.4023 21.1211
29000 6120.02 12.9341 22.4025 21.1213
30000 6113.54 12.9295 22.3946 21.1138
31000 6111.33 12.928 22.3919 21.1113
32000 6110.72 12.9275 22.3911 21.1106
33000 6109.36 12.9266 22.3895 21.109
34000 6109.77 12.9269 22.39 21.1095
35000 6107.26 12.9251 22.3869 21.1066
36000 6107.54 12.9253 22.3873 21.1069
37000 6110.6 12.9274 22.391 21.1104
38000 6107.42 12.9252 22.3871 21.1068
39000 6109.19 12.9265 22.3893 21.1088
40000 6110.38 12.9273 22.3907 21.1102
41000 6108.71 12.9261 22.3887 21.1083
42000 6108.51 12.926 22.3884 21.108
43000 6109.48 12.9267 22.3896 21.1091
44000 6106.24 12.9244 22.3857 21.1054
45000 6105.82 12.9241 22.3852 21.1049
46000 6105.37 12.9238 22.3846 21.1044
47000 6101.31 12.9209 22.3796 21.0997
48000 6100.55 12.9204 22.3787 21.0989
49000 6101.12 12.9208 22.3794 21.0995
50000 6101.88 12.9213 22.3803 21.1004
