# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 6050.9 12.8852 22.3178 21.0415
2000 6050.15 12.8847 22.3169 21.0406
3000 6050.08 12.8846 22.3168 21.0405
4000 6050.23 12.8847 22.317 21.0407
5000 6050.79 12.8851 22.3177 21.0413
6000 6048.38 12.8834 22.3147 21.0385
7000 6049.44 12.8842 22.316 21.0398
8000 6048.9 12.8838 22.3154 21.0391
9000 6048.39 12.8834 22.3148 21.0386
10000 6049.66 12.8843 22.3163 21.04
11000 6049.74 12.8844 22.3164 21.0401
12000 6048.64 12.8836 22.3151 21.0388
13000 6047.37 12.8827 22.3135 21.0374
14000 6049.2 12.884 22.3157 21.0395
15000 6047.76 12.883 22.314 21.0378
16000 6048.76 12.8837 22.3152 21.039
17000 6045.19 12.8812 22.3108 21.0348
18000 6032.98 12.8725 22.2958 21.0207
19000 6029.01 12.8697 22.2909 21.0161
20000 6029.95 12.8703 22.2921 21.0171
21000 6030.08 12.8704 22.2922 21.0173
22000 6028.94 12.8696 22.2908 21.016
23000 6027.08 12.8683 22.2885 21.0138
24000 6028.1 12.869 22.2898 21.015
25000 6024.41 12.8664 22.2852 21.0107
26000 6022.35 12.8649 22.2827 21.0083
27000 6021.12 12.864 22.2812 21.0069
28000 6021.31 12.8642 22.2814 21.0071
29000 6021.25 12.8641 22.2813 21.007
30000 6023.07 12.8654 22.2836 21.0091
31000 6021.64 12.8644 22.2818 21.0075
32000 6023.05 12.8654 22.2836 21.0091
33000 6023.43 12.8657 22.284 21.0096
34000 6022.4 12.8649 22.2827 21.0084
35000 6021.97 12.8646 22.2822 21.0079
36000 6023.2 12.8655 22.2837 21.0093
37000 6023.19 12.8655 22.2837 21.0093
38000 6021.61 12.8644 22.2818 21.0074
39000 6024.7 12.8666 22.2856 21.0111
40000 6021.12 12.864 22.2812 21.0069
41000 6022.49 12.865 22.2829 21.0085
42000 6023.53 12.8658 22.2841 21.0097
43000 6022.62 12.8651 22.283 21.0086
44000 6022.28 12.8649 22.2826 21.0082
45000 6022.67 12.8651 22.2831 21.0087
46000 6021.96 12.8646 22.2822 21.0079
47000 6023.68 12.8659 22.2843 21.0099
48000 6022.76 12.8652 22.2832 21.0088
49000 6022.49 12.865 22.2828 21.0085
50000 6022.9 12.8653 22.2834 21.009
