# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5990.58 12.8422 22.2434 20.9713
2000 5983.28 12.837 22.2344 20.9628
3000 5981.8 12.836 22.2325 20.961
4000 5977.11 12.8326 22.2267 20.9555
5000 5979.73 12.8345 22.23 20.9586
6000 5978.78 12.8338 22.2288 20.9575
7000 5979.54 12.8343 22.2297 20.9584
8000 5977.06 12.8326 22.2267 20.9555
9000 5979.25 12.8341 22.2294 20.9581
10000 5979.08 12.834 22.2292 20.9579
11000 5973.57 12.8301 22.2224 20.9514
12000 5976.16 12.8319 22.2255 20.9544
13000 5971.98 12.8289 22.2204 20.9496
14000 5972.85 12.8296 22.2215 20.9506
15000 5974.32 12.8306 22.2233 20.9523
16000 5974.23 12.8305 22.2232 20.9522
17000 5977.2 12.8327 22.2269 20.9557
18000 5973.74 12.8302 22.2225 20.9516
19000 5979.13 12.8341 22.2293 20.9579
20000 5973.92 12.8303 22.2228 20.9518
21000 5974.75 12.8309 22.2238 20.9528
22000 5978.68 12.8337 22.2287 20.9574
23000 5974.11 12.8305 22.223 20.9521
24000 5976.77 12.8324 22.2263 20.9552
25000 5978.2 12.8334 22.2281 20.9568
26000 5978.7 12.8338 22.2287 20.9574
27000 5974.19 12.8305 22.2231 20.9522
28000 5977.85 12.8331 22.2277 20.9564
29000 5977.69 12.833 22.2275 20.9562
30000 5976.15 12.8319 22.2256 20.9545
31000 5976.47 12.8322 22.2259 20.9548
32000 5978.4 12.8335 22.2283 20.9571
33000 5975.4 12.8314 22.2246 20.9536
34000 5977.06 12.8326 22.2267 20.9555
35000 5976.34 12.8321 22.2258 20.9547
36000 5979.98 12.8347 22.2303 20.9589
37000 5978.89 12.8339 22.2289 20.9577
38000 5980.46 12.835 22.2309 20.9595
39000 5975.2 12.8312 22.2244 20.9533
40000 5979.24 12.8341 22.2294 20.9581
41000 5980.8 12.8353 22.2313 20.9599
42000 5977.37 12.8328 22.2271 20.9559
43000 5975.47 12.8314 22.2247 20.9537
44000 5977.48 12.8329 22.2272 20.956
45000 5977.85 12.8331 22.2277 20.9564
46000 5978.62 12.8337 22.2286 20.9573
47000 5977.48 12.8329 22.2272 20.956
48000 5978.09 12.8333 22.228 20.9567
49000 5976.18 12.8319 22.2256 20.9545
50000 5977.23 12.8327 22.2269 20.9557
