# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -4.26809
2000 -4.26855
3000 -4.26839
4000 -4.26809
5000 -4.2682
6000 -4.26822
7000 -4.26824
8000 -4.26817
9000 -4.26844
10000 -4.26853
11000 -4.26837
12000 -4.26845
13000 -4.26798
14000 -4.26803
15000 -4.26819
16000 -4.26821
17000 -4.26833
18000 -4.26831
19000 -4.26857
20000 -4.26831
21000 -4.26835
22000 -4.2682
23000 -4.2684
24000 -4.26846
25000 -4.26839
26000 -4.26835
27000 -4.26834
28000 -4.26809
29000 -4.26831
30000 -4.2693
31000 -4.2695
32000 -4.26958
33000 -4.26946
34000 -4.26979
35000 -4.27018
36000 -4.27238
37000 -4.2734
38000 -4.27417
39000 -4.27412
40000 -4.27399
41000 -4.27419
42000 -4.27428
43000 -4.27425
44000 -4.27438
45000 -4.27469
46000 -4.27463
47000 -4.27524
48000 -4.27543
49000 -4.2751
50000 -4.27503
