# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 6087.6 12.9112 22.3628 21.0839
2000 6075.26 12.9025 22.3477 21.0696
3000 6074.89 12.9022 22.3473 21.0692
4000 6064.51 12.8948 22.3345 21.0572
5000 6056.64 12.8893 22.3249 21.0481
6000 6055.62 12.8885 22.3236 21.0469
7000 6042.78 12.8794 22.3079 21.032
8000 6050.37 12.8848 22.3172 21.0408
9000 6053.58 12.8871 22.3211 21.0445
10000 6054.94 12.8881 22.3228 21.0461
11000 6060.65 12.8921 22.3298 21.0527
12000 6052.71 12.8865 22.32 21.0435
13000 6059.91 12.8916 22.3289 21.0519
14000 6057.88 12.8902 22.3264 21.0495
15000 6054.29 12.8876 22.322 21.0454
16000 6056.72 12.8893 22.325 21.0482
17000 6049.56 12.8842 22.3161 21.0399
18000 6057.48 12.8899 22.3259 21.0491
19000 6049.56 12.8842 22.3162 21.0399
20000 6052.1 12.886 22.3193 21.0428
21000 6050.7 12.8851 22.3176 21.0412
22000 6053.06 12.8867 22.3205 21.044
23000 6051.39 12.8856 22.3184 21.042
24000 6048.71 12.8836 22.3151 21.0388
25000 6045.67 12.8815 22.3113 21.0353
26000 6045.64 12.8815 22.3114 21.0354
27000 6046.62 12.8822 22.3126 21.0365
28000 6042.89 12.8795 22.308 21.0322
29000 6045.44 12.8813 22.3111 21.0351
30000 6043.99 12.8803 22.3093 21.0334
31000 6043.67 12.8801 22.3089 21.0331
32000 6050.3 12.8847 22.317 21.0407
33000 6048.17 12.8833 22.3145 21.0383
34000 6046.68 12.8822 22.3126 21.0365
35000 6046.24 12.8819 22.3121 21.0361
36000 6043.76 12.8801 22.309 21.0332
37000 6046.05 12.8817 22.3118 21.0358
38000 6037.57 12.8757 22.3014 21.026
39000 6042.89 12.8795 22.308 21.0321
40000 6023.85 12.866 22.2845 21.01
41000 6026.04 12.8675 22.2872 21.0126
42000 6035.6 12.8743 22.299 21.0237
43000 6028.39 12.8692 22.2901 21.0153
44000 6036.98 12.8753 22.3007 21.0253
45000 6038.73 12.8765 22.3028 21.0273
46000 6034.15 12.8733 22.2972 21.022
47000 6037.25 12.8755 22.301 21.0256
48000 6031.06 12.8711 22.2934 21.0184
49000 6028.34 12.8692 22.2901 21.0153
50000 6023.79 12.8659 22.2844 21.01
