# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5720.1 12.646 21.9035 20.6508
2000 5719.44 12.6455 21.9026 20.65
3000 5723.56 12.6485 21.9078 20.6549
4000 5723.61 12.6486 21.908 20.655
5000 5717.5 12.6441 21.9002 20.6477
6000 5718.29 12.6446 21.9012 20.6486
7000 5720.15 12.646 21.9035 20.6509
8000 5717.36 12.6439 21.9 20.6475
9000 5719.98 12.6459 21.9033 20.6507
10000 5720.08 12.646 21.9035 20.6508
11000 5718.52 12.6448 21.9015 20.6489
12000 5712.59 12.6404 21.8938 20.6417
13000 5716.12 12.643 21.8984 20.646
14000 5719.22 12.6453 21.9023 20.6497
15000 5715.83 12.6428 21.898 20.6456
16000 5716.3 12.6432 21.8986 20.6462
17000 5714.95 12.6422 21.8969 20.6446
18000 5715.56 12.6426 21.8977 20.6453
19000 5715.11 12.6423 21.8971 20.6448
20000 5714.13 12.6416 21.8959 20.6436
21000 5720.57 12.6463 21.9041 20.6514
22000 5711.77 12.6398 21.8928 20.6408
23000 5714.72 12.642 21.8966 20.6443
24000 5713.62 12.6412 21.8952 20.643
25000 5716.31 12.6432 21.8987 20.6462
26000 5718.57 12.6448 21.9015 20.6489
27000 5714.59 12.6419 21.8964 20.6442
28000 5708.5 12.6374 21.8887 20.6368
29000 5707.63 12.6368 21.8876 20.6358
30000 5710.09 12.6386 21.8907 20.6387
31000 5704.93 12.6348 21.8841 20.6325
32000 5707.23 12.6365 21.887 20.6353
33000 5710.39 12.6388 21.8911 20.6391
34000 5712.6 12.6405 21.8939 20.6418
35000 5714.53 12.6418 21.8963 20.644
36000 5710.63 12.639 21.8914 20.6394
37000 5713.87 12.6414 21.8955 20.6433
38000 5709.38 12.6381 21.8898 20.6379
39000 5710.75 12.6391 21.8915 20.6395
40000 5714.1 12.6416 21.8958 20.6436
41000 5709.45 12.6381 21.8899 20.638
42000 5710.68 12.639 21.8915 20.6395
43000 5708.89 12.6377 21.8892 20.6373
44000 5710.83 12.6391 21.8916 20.6396
45000 5708.12 12.6371 21.8882 20.6364
46000 5711.66 12.6397 21.8926 20.6406
47000 5709.96 12.6385 21.8905 20.6386
48000 5711.65 12.6398 21.8927 20.6406
49000 5713.97 12.6415 21.8957 20.6434
50000 5715.47 12.6426 21.8976 20.6452
