# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -4.70107
2000 -4.70149
3000 -4.70223
4000 -4.7002
5000 -4.70186
6000 -4.70197
7000 -4.70205
8000 -4.70052
9000 -4.7013
10000 -4.70099
11000 -4.7015
12000 -4.70129
13000 -4.70215
14000 -4.70145
15000 -4.70166
16000 -4.70195
17000 -4.70222
18000 -4.70175
19000 -4.70141
20000 -4.70128
21000 -4.70146
22000 -4.70133
23000 -4.70084
24000 -4.70035
25000 -4.70153
26000 -4.70091
27000 -4.70281
28000 -4.70073
29000 -4.70127
30000 -4.70147
31000 -4.70175
32000 -4.70277
33000 -4.7013
34000 -4.70105
35000 -4.70115
36000 -4.70216
37000 -4.70084
38000 -4.70168
39000 -4.70112
40000 -4.7005
41000 -4.70174
42000 -4.70065
43000 -4.70197
44000 -4.70229
45000 -4.70289
46000 -4.70112
47000 -4.70086
48000 -4.70068
49000 -4.70098
50000 -4.70037
