# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5642.74 12.5887 21.8043 20.5573
2000 5641.8 12.588 21.8031 20.5562
3000 5640.64 12.5872 21.8016 20.5547
4000 5640.6 12.5871 21.8015 20.5547
5000 5640.51 12.5871 21.8014 20.5546
6000 5642.24 12.5884 21.8037 20.5567
7000 5641.3 12.5876 21.8024 20.5555
8000 5641.75 12.588 21.803 20.5561
9000 5642.11 12.5883 21.8035 20.5565
10000 5641.64 12.5879 21.8029 20.556
11000 5641.19 12.5876 21.8023 20.5554
12000 5641.75 12.588 21.803 20.5561
13000 5640.85 12.5873 21.8019 20.555
14000 5641.97 12.5882 21.8033 20.5564
15000 5641.66 12.5879 21.8029 20.556
16000 5641.59 12.5879 21.8028 20.5559
17000 5641.83 12.588 21.8031 20.5562
18000 5641.54 12.5878 21.8028 20.5558
19000 5641.18 12.5876 21.8023 20.5554
20000 5642.09 12.5882 21.8035 20.5565
21000 5642.27 12.5884 21.8037 20.5567
22000 5642.22 12.5883 21.8036 20.5567
23000 5641.23 12.5876 21.8024 20.5555
24000 5641.74 12.588 21.803 20.5561
25000 5641.08 12.5875 21.8022 20.5553
26000 5641.73 12.588 21.803 20.5561
27000 5641.72 12.588 21.803 20.5561
28000 5641.42 12.5877 21.8026 20.5557
29000 5641.29 12.5876 21.8024 20.5555
30000 5641.12 12.5875 21.8022 20.5553
31000 5641.66 12.5879 21.8029 20.556
32000 5641.72 12.588 21.803 20.5561
33000 5640.98 12.5874 21.802 20.5552
34000 5641.08 12.5875 21.8022 20.5553
35000 5641.4 12.5877 21.8026 20.5557
36000 5640.89 12.5873 21.8019 20.5551
37000 5641.3 12.5876 21.8024 20.5555
38000 5641.6 12.5879 21.8028 20.5559
39000 5641.29 12.5876 21.8024 20.5555
40000 5641.4 12.5877 21.8026 20.5557
41000 5640.81 12.5873 21.8018 20.5549
42000 5642.02 12.5882 21.8034 20.5564
43000 5640.63 12.5871 21.8016 20.5547
44000 5641.33 12.5877 21.8025 20.5556
45000 5641.98 12.5882 21.8033 20.5564
46000 5640.78 12.5873 21.8018 20.5549
47000 5641.94 12.5881 21.8033 20.5563
48000 5641.69 12.5879 21.803 20.556
49000 5641.11 12.5875 21.8022 20.5553
50000 5641.58 12.5879 21.8028 20.5559
