# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 10839.3 22.1309 22.1309 22.1309
2000 10835.9 22.1286 22.1286 22.1286
3000 10839.2 22.1309 22.1309 22.1309
4000 10832.7 22.1265 22.1265 22.1265
5000 10834 22.1273 22.1273 22.1273
6000 10837.2 22.1295 22.1295 22.1295
7000 10833.5 22.127 22.127 22.127
8000 10836.9 22.1294 22.1294 22.1294
9000 10837.4 22.1296 22.1296 22.1296
10000 10835 22.128 22.128 22.128
11000 10840 22.1314 22.1314 22.1314
12000 10839.3 22.131 22.131 22.131
13000 10835.3 22.1282 22.1282 22.1282
14000 10836.8 22.1292 22.1292 22.1292
15000 10833.4 22.1269 22.1269 22.1269
16000 10835.3 22.1282 22.1282 22.1282
17000 10837 22.1294 22.1294 22.1294
18000 10840.1 22.1315 22.1315 22.1315
19000 10836.9 22.1293 22.1293 22.1293
20000 10836 22.1287 22.1287 22.1287
21000 10834.5 22.1277 22.1277 22.1277
22000 10836.9 22.1293 22.1293 22.1293
23000 10837.5 22.1298 22.1298 22.1298
24000 10836.7 22.1292 22.1292 22.1292
25000 10836.2 22.1288 22.1288 22.1288
26000 10835.5 22.1284 22.1284 22.1284
27000 10837.2 22.1295 22.1295 22.1295
28000 10834.8 22.1279 22.1279 22.1279
29000 10837.3 22.1296 22.1296 22.1296
30000 10838.1 22.1301 22.1301 22.1301
31000 10836 22.1287 22.1287 22.1287
32000 10837.8 22.13 22.13 22.13
33000 10837.8 22.13 22.13 22.13
34000 10838.5 22.1304 22.1304 22.1304
35000 10830.8 22.1252 22.1252 22.1252
36000 10835.2 22.1282 22.1282 22.1282
37000 10834.4 22.1277 22.1277 22.1277
38000 10833.4 22.127 22.127 22.127
39000 10835.5 22.1284 22.1284 22.1284
40000 10836.6 22.1291 22.1291 22.1291
41000 10838 22.1301 22.1301 22.1301
42000 10838.1 22.1301 22.1301 22.1301
43000 10837.4 22.1297 22.1297 22.1297
44000 10838.2 22.1302 22.1302 22.1302
45000 10836.9 22.1293 22.1293 22.1293
46000 10835.4 22.1283 22.1283 22.1283
47000 10834.8 22.1279 22.1279 22.1279
48000 10833.4 22.1269 22.1269 22.1269
49000 10838.4 22.1304 22.1304 22.1304
50000 10839 22.1307 22.1307 22.1307
