# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -4.72913
2000 -4.72999
3000 -4.72996
4000 -4.73009
5000 -4.73011
6000 -4.72951
7000 -4.72972
8000 -4.72937
9000 -4.72926
10000 -4.72955
11000 -4.72876
12000 -4.72957
13000 -4.72955
14000 -4.72981
15000 -4.7303
16000 -4.7294
17000 -4.72947
18000 -4.72949
19000 -4.72968
20000 -4.72972
21000 -4.72961
22000 -4.72988
23000 -4.7293
24000 -4.7295
25000 -4.7293
26000 -4.72973
27000 -4.72974
28000 -4.73038
29000 -4.72987
30000 -4.72979
31000 -4.72955
32000 -4.72901
33000 -4.72964
34000 -4.72974
35000 -4.7302
36000 -4.73015
37000 -4.72994
38000 -4.73031
39000 -4.72978
40000 -4.73017
41000 -4.72942
42000 -4.72907
43000 -4.72966
44000 -4.72899
45000 -4.72974
46000 -4.73039
47000 -4.72985
48000 -4.73042
49000 -4.72937
50000 -4.72954
