# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 7242.51 13.6809 23.696 22.3408
2000 7243.06 13.6812 23.6966 22.3414
3000 7243.78 13.6817 23.6974 22.3421
4000 7241 13.6799 23.6944 22.3393
5000 7227.94 13.6717 23.6801 22.3258
6000 7216.71 13.6646 23.6678 22.3142
7000 7220.8 13.6672 23.6723 22.3185
8000 7216.08 13.6642 23.6671 22.3136
9000 7224.14 13.6693 23.676 22.3219
10000 7224.86 13.6698 23.6767 22.3226
11000 7231.18 13.6738 23.6836 22.3291
12000 7225.09 13.6699 23.677 22.3229
13000 7217.39 13.6651 23.6686 22.3149
14000 7220.13 13.6668 23.6716 22.3178
15000 7208.76 13.6596 23.6591 22.306
16000 7199.79 13.6539 23.6493 22.2968
17000 7198.57 13.6532 23.648 22.2955
18000 7198.05 13.6528 23.6474 22.295
19000 7175.45 13.6385 23.6226 22.2716
20000 7182.38 13.6429 23.6302 22.2788
21000 7177.82 13.64 23.6252 22.2741
22000 7173.18 13.6371 23.6202 22.2693
23000 7176.1 13.639 23.6234 22.2723
24000 7174.7 13.6381 23.6218 22.2709
25000 7175.4 13.6385 23.6226 22.2716
26000 7177.96 13.6401 23.6254 22.2742
27000 7174.59 13.638 23.6217 22.2707
28000 7174.49 13.6379 23.6216 22.2706
29000 7178.52 13.6405 23.626 22.2748
30000 7164.58 13.6317 23.6107 22.2604
31000 7161.2 13.6295 23.607 22.2569
32000 7160.16 13.6288 23.6059 22.2558
33000 7157.27 13.627 23.6027 22.2528
34000 7154.59 13.6253 23.5997 22.25
35000 7157.19 13.627 23.6026 22.2527
36000 7162.76 13.6305 23.6087 22.2585
37000 7154.51 13.6253 23.5996 22.25
38000 7160.67 13.6292 23.6064 22.2563
39000 7158.49 13.6278 23.604 22.2541
40000 7156.66 13.6266 23.602 22.2522
41000 7155.72 13.626 23.601 22.2512
42000 7155.07 13.6256 23.6002 22.2505
43000 7156.99 13.6268 23.6024 22.2525
44000 7154.05 13.625 23.5991 22.2495
45000 7155.56 13.6259 23.6008 22.2511
46000 7155.63 13.626 23.6009 22.2511
47000 7154.39 13.6252 23.5995 22.2498
48000 7154.06 13.625 23.5991 22.2495
49000 7153.85 13.6248 23.5989 22.2493
50000 7156.17 13.6263 23.6015 22.2517
