# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 13940.1 24.067 24.067 24.067
2000 13937.1 24.0653 24.0653 24.0653
3000 13940.7 24.0673 24.0673 24.0673
4000 13941 24.0675 24.0675 24.0675
5000 13938.9 24.0663 24.0663 24.0663
6000 13937.9 24.0657 24.0657 24.0657
7000 13933.3 24.0631 24.0631 24.0631
8000 13939.5 24.0666 24.0666 24.0666
9000 13943.3 24.0688 24.0688 24.0688
10000 13940.8 24.0674 24.0674 24.0674
11000 13937.6 24.0655 24.0655 24.0655
12000 13939.5 24.0666 24.0666 24.0666
13000 13940.2 24.0671 24.0671 24.0671
14000 13937.6 24.0655 24.0655 24.0655
15000 13935 24.0641 24.0641 24.0641
16000 13940.2 24.0671 24.0671 24.0671
17000 13937.2 24.0653 24.0653 24.0653
18000 13935.8 24.0645 24.0645 24.0645
19000 13936.5 24.0649 24.0649 24.0649
20000 13941.5 24.0678 24.0678 24.0678
21000 13936.8 24.0651 24.0651 24.0651
22000 13933.7 24.0633 24.0633 24.0633
23000 13938.9 24.0663 24.0663 24.0663
24000 13939.3 24.0665 24.0665 24.0665
25000 13938.2 24.0659 24.0659 24.0659
26000 13940.2 24.067 24.067 24.067
27000 13936.8 24.0651 24.0651 24.0651
28000 13942.9 24.0686 24.0686 24.0686
29000 13934 24.0635 24.0635 24.0635
30000 13941.9 24.068 24.068 24.068
31000 13943.8 24.0691 24.0691 24.0691
32000 13937.6 24.0656 24.0656 24.0656
33000 13942.5 24.0683 24.0683 24.0683
34000 13937.4 24.0654 24.0654 24.0654
35000 13938.2 24.0658 24.0658 24.0658
36000 13943 24.0687 24.0687 24.0687
37000 13936.4 24.0648 24.0648 24.0648
38000 13939.1 24.0664 24.0664 24.0664
39000 13939.3 24.0665 24.0665 24.0665
40000 13940.3 24.0671 24.0671 24.0671
41000 13949 24.0721 24.0721 24.0721
42000 13943.2 24.0688 24.0688 24.0688
43000 13938 24.0658 24.0658 24.0658
44000 13934.9 24.064 24.064 24.064
45000 13933.1 24.0629 24.0629 24.0629
46000 13936 24.0646 24.0646 24.0646
47000 13936.7 24.065 24.065 24.065
48000 13931.7 24.0621 24.0621 24.0621
49000 13942.4 24.0683 24.0683 24.0683
50000 13942.5 24.0683 24.0683 24.0683
