# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.51809
2000 -3.51696
3000 -3.51935
4000 -3.51968
5000 -3.52085
6000 -3.52321
7000 -3.52695
8000 -3.52414
9000 -3.52663
10000 -3.52658
11000 -3.52581
12000 -3.52798
13000 -3.52864
14000 -3.53114
15000 -3.53243
16000 -3.53168
17000 -3.53173
18000 -3.53149
19000 -3.52947
20000 -3.52963
21000 -3.53121
22000 -3.53225
23000 -3.53136
24000 -3.53049
25000 -3.53033
26000 -3.53138
27000 -3.53165
28000 -3.53266
29000 -3.53184
30000 -3.53162
31000 -3.5312
32000 -3.52955
33000 -3.53058
34000 -3.53209
35000 -3.53234
36000 -3.53271
37000 -3.53157
38000 -3.53281
39000 -3.53206
40000 -3.53739
41000 -3.53678
42000 -3.53598
43000 -3.53692
44000 -3.53774
45000 -3.53946
46000 -3.53653
47000 -3.53594
48000 -3.53852
49000 -3.53946
50000 -3.53748
