# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.52039
2000 -3.51895
3000 -3.52047
4000 -3.52351
5000 -3.5231
6000 -3.52465
7000 -3.5254
8000 -3.52567
9000 -3.52546
10000 -3.527
11000 -3.52817
12000 -3.53046
13000 -3.52976
14000 -3.52896
15000 -3.53037
16000 -3.53127
17000 -3.53099
18000 -3.53219
19000 -3.53256
20000 -3.53302
21000 -3.53258
22000 -3.53371
23000 -3.53282
24000 -3.53303
25000 -3.53419
26000 -3.53459
27000 -3.53392
28000 -3.53584
29000 -3.53512
30000 -3.5355
31000 -3.53423
32000 -3.5355
33000 -3.53816
34000 -3.53777
35000 -3.53881
36000 -3.53701
37000 -3.53738
38000 -3.5383
39000 -3.538
40000 -3.53847
41000 -3.53932
42000 -3.53846
43000 -3.53975
44000 -3.54026
45000 -3.54009
46000 -3.53964
47000 -3.5392
48000 -3.5402
49000 -3.54033
50000 -3.5373
