# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 13876.5 24.0303 24.0303 24.0303
2000 13878.2 24.0313 24.0313 24.0313
3000 13881.1 24.033 24.033 24.033
4000 13880.9 24.0329 24.0329 24.0329
5000 13880.6 24.0327 24.0327 24.0327
6000 13875.1 24.0295 24.0295 24.0295
7000 13878.7 24.0316 24.0316 24.0316
8000 13873.6 24.0286 24.0286 24.0286
9000 13881.2 24.033 24.033 24.033
10000 13878.8 24.0317 24.0317 24.0317
11000 13875.4 24.0297 24.0297 24.0297
12000 13879 24.0318 24.0318 24.0318
13000 13878.5 24.0315 24.0315 24.0315
14000 13882.6 24.0339 24.0339 24.0339
15000 13882.2 24.0336 24.0336 24.0336
16000 13876.8 24.0305 24.0305 24.0305
17000 13879.9 24.0323 24.0323 24.0323
18000 13878 24.0312 24.0312 24.0312
19000 13876.9 24.0306 24.0306 24.0306
20000 13874.2 24.029 24.029 24.029
21000 13879.9 24.0323 24.0323 24.0323
22000 13875 24.0295 24.0295 24.0295
23000 13881.8 24.0334 24.0334 24.0334
24000 13879.3 24.0319 24.0319 24.0319
25000 13877.1 24.0307 24.0307 24.0307
26000 13876 24.03 24.03 24.03
27000 13877.4 24.0308 24.0308 24.0308
28000 13877.9 24.0311 24.0311 24.0311
29000 13882.7 24.0339 24.0339 24.0339
30000 13880.9 24.0329 24.0329 24.0329
31000 13877.4 24.0308 24.0308 24.0308
32000 13873.7 24.0287 24.0287 24.0287
33000 13880.8 24.0328 24.0328 24.0328
34000 13878.5 24.0315 24.0315 24.0315
35000 13880.8 24.0328 24.0328 24.0328
36000 13876.5 24.0303 24.0303 24.0303
37000 13882.7 24.0339 24.0339 24.0339
38000 13878 24.0312 24.0312 24.0312
39000 13874.5 24.0292 24.0292 24.0292
40000 13878.8 24.0316 24.0316 24.0316
41000 13882.6 24.0338 24.0338 24.0338
42000 13877.9 24.0311 24.0311 24.0311
43000 13883.1 24.0341 24.0341 24.0341
44000 13881.6 24.0333 24.0333 24.0333
45000 13880.2 24.0325 24.0325 24.0325
46000 13875.6 24.0298 24.0298 24.0298
47000 13878.7 24.0316 24.0316 24.0316
48000 13879.7 24.0321 24.0321 24.0321
49000 13880.9 24.0329 24.0329 24.0329
50000 13879.2 24.0319 24.0319 24.0319
