# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5736.1 12.6578 21.9239 20.6701
2000 5734.75 12.6568 21.9222 20.6684
3000 5735.07 12.657 21.9226 20.6688
4000 5735.67 12.6574 21.9233 20.6695
5000 5735.58 12.6574 21.9232 20.6694
6000 5736.73 12.6582 21.9247 20.6708
7000 5736.35 12.658 21.9242 20.6703
8000 5734.45 12.6566 21.9218 20.6681
9000 5735.72 12.6575 21.9234 20.6696
10000 5735.85 12.6576 21.9236 20.6698
11000 5737.1 12.6585 21.9252 20.6712
12000 5733.43 12.6558 21.9205 20.6668
13000 5733.11 12.6556 21.9201 20.6665
14000 5734.93 12.6569 21.9224 20.6686
15000 5735.3 12.6572 21.9229 20.6691
16000 5737.3 12.6587 21.9254 20.6715
17000 5736.28 12.6579 21.9241 20.6703
18000 5736.85 12.6583 21.9249 20.6709
19000 5737.57 12.6588 21.9258 20.6718
20000 5737.78 12.659 21.926 20.6721
21000 5736.24 12.6579 21.9241 20.6702
22000 5733.49 12.6558 21.9206 20.6669
23000 5735.7 12.6575 21.9234 20.6696
24000 5736.52 12.6581 21.9244 20.6705
25000 5737.63 12.6589 21.9258 20.6719
26000 5739.29 12.6601 21.928 20.6739
27000 5735.94 12.6576 21.9237 20.6699
28000 5734.83 12.6568 21.9223 20.6685
29000 5738.8 12.6598 21.9273 20.6733
30000 5738.5 12.6595 21.9269 20.6729
31000 5740.42 12.6609 21.9294 20.6752
32000 5739.19 12.66 21.9278 20.6738
33000 5739.18 12.66 21.9278 20.6737
34000 5739.94 12.6606 21.9288 20.6747
35000 5736.39 12.658 21.9243 20.6704
36000 5739 12.6599 21.9276 20.6735
37000 5737.27 12.6586 21.9254 20.6715
38000 5733.32 12.6557 21.9204 20.6667
39000 5731.56 12.6544 21.9181 20.6646
40000 5729.25 12.6527 21.9152 20.6618
41000 5729.76 12.6531 21.9158 20.6624
42000 5729.6 12.653 21.9156 20.6622
43000 5731.85 12.6546 21.9185 20.6649
44000 5730.53 12.6537 21.9168 20.6634
45000 5730.41 12.6536 21.9166 20.6632
46000 5728.46 12.6521 21.9142 20.6609
47000 5730.44 12.6536 21.9167 20.6632
48000 5730.87 12.6539 21.9172 20.6638
49000 5731.4 12.6543 21.9179 20.6644
50000 5731.31 12.6542 21.9178 20.6643
