# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.85332
2000 -3.85246
3000 -3.85093
4000 -3.85127
5000 -3.85092
6000 -3.85094
7000 -3.85145
8000 -3.85304
9000 -3.8536
10000 -3.85333
11000 -3.85285
12000 -3.85211
13000 -3.85296
14000 -3.85416
15000 -3.8538
16000 -3.85256
17000 -3.8535
18000 -3.85228
19000 -3.85279
20000 -3.85306
21000 -3.85443
22000 -3.85394
23000 -3.85467
24000 -3.85453
25000 -3.85334
26000 -3.8533
27000 -3.85467
28000 -3.85549
29000 -3.85428
30000 -3.85305
31000 -3.85386
32000 -3.85433
33000 -3.8546
34000 -3.85279
35000 -3.85508
36000 -3.85417
37000 -3.85512
38000 -3.85459
39000 -3.85324
40000 -3.85275
41000 -3.85394
42000 -3.853
43000 -3.85357
44000 -3.85535
45000 -3.85418
46000 -3.85396
47000 -3.8544
48000 -3.85408
49000 -3.85277
50000 -3.85403
