# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.87238
2000 -3.87258
3000 -3.87304
4000 -3.87322
5000 -3.87331
6000 -3.87298
7000 -3.87357
8000 -3.87498
9000 -3.87534
10000 -3.87488
11000 -3.8747
12000 -3.87447
13000 -3.87429
14000 -3.87516
15000 -3.87522
16000 -3.87473
17000 -3.87511
18000 -3.8752
19000 -3.87473
20000 -3.87526
21000 -3.87465
22000 -3.8742
23000 -3.874
24000 -3.87512
25000 -3.87471
26000 -3.87438
27000 -3.87497
28000 -3.87496
29000 -3.87474
30000 -3.87533
31000 -3.8747
32000 -3.87541
33000 -3.87445
34000 -3.87562
35000 -3.87553
36000 -3.87631
37000 -3.8757
38000 -3.87576
39000 -3.87652
40000 -3.87584
41000 -3.87679
42000 -3.87559
43000 -3.8772
44000 -3.87598
45000 -3.87691
46000 -3.87642
47000 -3.87616
48000 -3.87597
49000 -3.87603
50000 -3.87634
