# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 11434.1 22.5286 22.5286 22.5286
2000 11441.4 22.5333 22.5333 22.5333
3000 11437.4 22.5307 22.5307 22.5307
4000 11449.3 22.5386 22.5386 22.5386
5000 11448.8 22.5382 22.5382 22.5382
6000 11440.1 22.5325 22.5325 22.5325
7000 11436.4 22.5301 22.5301 22.5301
8000 11433.8 22.5284 22.5284 22.5284
9000 11436 22.5298 22.5298 22.5298
10000 11450.4 22.5393 22.5393 22.5393
11000 11446.5 22.5367 22.5367 22.5367
12000 11450.7 22.5395 22.5395 22.5395
13000 11447.1 22.5371 22.5371 22.5371
14000 11438.7 22.5316 22.5316 22.5316
15000 11439.7 22.5322 22.5322 22.5322
16000 11440.1 22.5325 22.5325 22.5325
17000 11447.3 22.5372 22.5372 22.5372
18000 11446.8 22.5369 22.5369 22.5369
19000 11444.4 22.5353 22.5353 22.5353
20000 11441.8 22.5336 22.5336 22.5336
21000 11461.3 22.5464 22.5464 22.5464
22000 11454.1 22.5417 22.5417 22.5417
23000 11450.8 22.5396 22.5396 22.5396
24000 11435.4 22.5294 22.5294 22.5294
25000 11439.1 22.5319 22.5319 22.5319
26000 11443.4 22.5346 22.5346 22.5346
27000 11432.8 22.5277 22.5277 22.5277
28000 11429.1 22.5253 22.5253 22.5253
29000 11447.1 22.5371 22.5371 22.5371
30000 11451.3 22.5398 22.5398 22.5398
31000 11452.4 22.5406 22.5406 22.5406
32000 11443.9 22.535 22.535 22.535
33000 11450.5 22.5393 22.5393 22.5393
34000 11460.7 22.546 22.546 22.546
35000 11444.1 22.5351 22.5351 22.5351
36000 11436.9 22.5304 22.5304 22.5304
37000 11442.9 22.5343 22.5343 22.5343
38000 11425.5 22.5229 22.5229 22.5229
39000 11448.7 22.5381 22.5381 22.5381
40000 11437.9 22.5311 22.5311 22.5311
41000 11442.8 22.5343 22.5343 22.5343
42000 11445.9 22.5363 22.5363 22.5363
43000 11449.2 22.5384 22.5384 22.5384
44000 11442.2 22.5339 22.5339 22.5339
45000 11451 22.5397 22.5397 22.5397
46000 11441.9 22.5337 22.5337 22.5337
47000 11449.1 22.5384 22.5384 22.5384
48000 11453 22.541 22.541 22.541
49000 11455.2 22.5424 22.5424 22.5424
50000 11450.8 22.5395 22.5395 22.5395
