# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 4600.81 11.7606 20.37 19.205
2000 4599.27 11.7593 20.3677 19.2028
3000 4598.9 11.759 20.3671 19.2023
4000 4597.47 11.7578 20.365 19.2003
5000 4604.46 11.7637 20.3753 19.21
6000 4595.74 11.7563 20.3625 19.1979
7000 4593.05 11.754 20.3585 19.1942
8000 4579.98 11.7428 20.3392 19.176
9000 4590.51 11.7518 20.3547 19.1906
10000 4584.83 11.7469 20.3463 19.1827
11000 4579.4 11.7423 20.3383 19.1751
12000 4582.25 11.7448 20.3425 19.1791
13000 4583.87 11.7462 20.3449 19.1814
14000 4583.01 11.7454 20.3436 19.1802
15000 4583.38 11.7457 20.3442 19.1807
16000 4576.11 11.7395 20.3334 19.1706
17000 4577.94 11.7411 20.3362 19.1731
18000 4569.96 11.7343 20.3243 19.162
19000 4580.85 11.7436 20.3404 19.1772
20000 4595.03 11.7557 20.3614 19.1969
21000 4588.06 11.7497 20.3511 19.1872
22000 4596.24 11.7567 20.3632 19.1986
23000 4597.4 11.7577 20.3649 19.2002
24000 4594.58 11.7553 20.3607 19.1963
25000 4584.54 11.7467 20.3459 19.1823
26000 4585.62 11.7476 20.3475 19.1838
27000 4592.79 11.7538 20.3581 19.1938
28000 4590.62 11.7519 20.3549 19.1908
29000 4583.71 11.746 20.3446 19.1811
30000 4580.29 11.7431 20.3396 19.1763
31000 4574.71 11.7383 20.3314 19.1686
32000 4569.18 11.7336 20.3232 19.1609
33000 4568.87 11.7333 20.3227 19.1604
34000 4562.64 11.728 20.3135 19.1517
35000 4550.46 11.7175 20.2954 19.1346
36000 4554.96 11.7214 20.302 19.1409
37000 4551.04 11.718 20.2962 19.1355
38000 4545.79 11.7135 20.2884 19.1281
39000 4545.38 11.7132 20.2878 19.1275
40000 4532.48 11.7021 20.2686 19.1094
41000 4531.07 11.7009 20.2665 19.1074
42000 4517.47 11.6891 20.2462 19.0883
43000 4512.38 11.6848 20.2386 19.0811
44000 4510.75 11.6834 20.2362 19.0788
45000 4496.11 11.6707 20.2142 19.0582
46000 4494.4 11.6692 20.2117 19.0558
47000 4499.84 11.6739 20.2198 19.0634
48000 4490.64 11.666 20.206 19.0504
49000 4497.49 11.6719 20.2163 19.0601
50000 4509.59 11.6823 20.2344 19.0772
