# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 4610.32 11.7687 20.384 19.2182
2000 4609.06 11.7676 20.3821 19.2164
3000 4606.11 11.7651 20.3777 19.2123
4000 4610.27 11.7686 20.3839 19.2181
5000 4608.42 11.7671 20.3812 19.2156
6000 4610.06 11.7685 20.3836 19.2178
7000 4614.68 11.7724 20.3904 19.2242
8000 4613.33 11.7713 20.3884 19.2224
9000 4612.39 11.7705 20.387 19.2211
10000 4613.14 11.7711 20.3881 19.2221
11000 4610.28 11.7687 20.3839 19.2181
12000 4602.56 11.7621 20.3725 19.2074
13000 4600.46 11.7603 20.3694 19.2045
14000 4608.08 11.7668 20.3807 19.2151
15000 4609.08 11.7676 20.3821 19.2165
16000 4615.51 11.7731 20.3916 19.2254
17000 4617.25 11.7746 20.3942 19.2278
18000 4612.59 11.7706 20.3873 19.2213
19000 4611.61 11.7698 20.3859 19.22
20000 4611.34 11.7696 20.3855 19.2196
21000 4612.29 11.7704 20.3869 19.2209
22000 4615.3 11.7729 20.3913 19.2251
23000 4616.42 11.7739 20.393 19.2267
24000 4621.85 11.7785 20.401 19.2342
25000 4620.21 11.7771 20.3985 19.2319
26000 4619.29 11.7763 20.3972 19.2306
27000 4614.25 11.772 20.3898 19.2237
28000 4612.75 11.7708 20.3875 19.2216
29000 4612.2 11.7703 20.3867 19.2208
30000 4607.33 11.7661 20.3796 19.214
31000 4607.07 11.7659 20.3792 19.2137
32000 4604.77 11.764 20.3758 19.2105
33000 4606.16 11.7651 20.3778 19.2124
34000 4595.29 11.7559 20.3618 19.1973
35000 4592.81 11.7538 20.3581 19.1938
36000 4594.75 11.7554 20.361 19.1965
37000 4594 11.7548 20.3599 19.1955
38000 4595.02 11.7557 20.3614 19.1969
39000 4592.28 11.7533 20.3574 19.1931
40000 4576.44 11.7398 20.3339 19.171
41000 4551.92 11.7188 20.2975 19.1367
42000 4552.36 11.7192 20.2982 19.1373
43000 4547.91 11.7153 20.2916 19.1311
44000 4543.33 11.7114 20.2848 19.1247
45000 4547.21 11.7148 20.2905 19.1301
46000 4544.75 11.7126 20.2869 19.1266
47000 4543.89 11.7119 20.2856 19.1254
48000 4540.54 11.709 20.2806 19.1207
49000 4541.14 11.7095 20.2815 19.1216
50000 4541.56 11.7099 20.2821 19.1222
