# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 4753.01 11.8889 20.5921 19.4145
2000 4750.84 11.8871 20.589 19.4115
3000 4748.97 11.8855 20.5863 19.4089
4000 4747.32 11.8841 20.5839 19.4067
5000 4743.68 11.8811 20.5786 19.4017
6000 4744.11 11.8814 20.5793 19.4023
7000 4734.06 11.8731 20.5647 19.3886
8000 4733.11 11.8723 20.5634 19.3873
9000 4737.44 11.8759 20.5696 19.3932
10000 4741.48 11.8792 20.5755 19.3987
11000 4742.71 11.8803 20.5773 19.4004
12000 4733.22 11.8723 20.5635 19.3875
13000 4736.78 11.8753 20.5687 19.3923
14000 4724.73 11.8652 20.5512 19.3758
15000 4722.77 11.8636 20.5483 19.3732
16000 4719.52 11.8609 20.5436 19.3687
17000 4712.11 11.8547 20.5329 19.3586
18000 4715.15 11.8572 20.5373 19.3628
19000 4711.9 11.8545 20.5326 19.3583
20000 4716.11 11.858 20.5387 19.3641
21000 4718.04 11.8597 20.5415 19.3667
22000 4719.63 11.861 20.5438 19.3689
23000 4714.65 11.8568 20.5366 19.3621
24000 4712.5 11.855 20.5335 19.3591
25000 4713.64 11.8559 20.5351 19.3607
26000 4704.36 11.8482 20.5217 19.348
27000 4710.17 11.853 20.5301 19.3559
28000 4703.75 11.8477 20.5207 19.3471
29000 4705.8 11.8494 20.5237 19.35
30000 4696.79 11.8418 20.5106 19.3376
31000 4699.27 11.8439 20.5142 19.341
32000 4698.82 11.8435 20.5136 19.3404
33000 4696.07 11.8412 20.5096 19.3366
34000 4694.36 11.8398 20.5071 19.3343
35000 4699.02 11.8437 20.5139 19.3407
36000 4699.21 11.8438 20.5141 19.3409
37000 4703.9 11.8478 20.521 19.3474
38000 4704.24 11.8481 20.5215 19.3478
39000 4704.46 11.8483 20.5218 19.3481
40000 4699.73 11.8443 20.5149 19.3416
41000 4698.76 11.8435 20.5135 19.3403
42000 4697.88 11.8427 20.5122 19.3391
43000 4691.82 11.8376 20.5033 19.3307
44000 4704.49 11.8483 20.5218 19.3482
45000 4701.97 11.8462 20.5181 19.3447
46000 4701.25 11.8456 20.5171 19.3437
47000 4699.13 11.8438 20.514 19.3408
48000 4696.18 11.8413 20.5097 19.3368
49000 4693.05 11.8387 20.5052 19.3325
50000 4688.28 11.8347 20.4982 19.3259
