# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.87615
2000 -3.877
3000 -3.87765
4000 -3.8766
5000 -3.87822
6000 -3.87782
7000 -3.87804
8000 -3.87667
9000 -3.87611
10000 -3.87665
11000 -3.87717
12000 -3.87829
13000 -3.87766
14000 -3.87866
15000 -3.87946
16000 -3.88002
17000 -3.87957
18000 -3.88026
19000 -3.88062
20000 -3.88069
21000 -3.88037
22000 -3.87983
23000 -3.88003
24000 -3.88001
25000 -3.88147
26000 -3.88153
27000 -3.88232
28000 -3.88309
29000 -3.88383
30000 -3.88367
31000 -3.8837
32000 -3.88374
33000 -3.88411
34000 -3.88519
35000 -3.88501
36000 -3.88541
37000 -3.88611
38000 -3.8868
39000 -3.88653
40000 -3.88893
41000 -3.89196
42000 -3.89335
43000 -3.89425
44000 -3.89426
45000 -3.89417
46000 -3.89428
47000 -3.89594
48000 -3.89554
49000 -3.89631
50000 -3.89611
