# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 8863 20.6947 20.6947 20.6947
2000 8868.81 20.6993 20.6993 20.6993
3000 8868.44 20.699 20.699 20.699
4000 8865.59 20.6968 20.6968 20.6968
5000 8866.22 20.6973 20.6973 20.6973
6000 8861.89 20.6939 20.6939 20.6939
7000 8859.03 20.6917 20.6917 20.6917
8000 8857.17 20.6902 20.6902 20.6902
9000 8855.64 20.689 20.689 20.689
10000 8856.01 20.6893 20.6893 20.6893
11000 8854.45 20.6881 20.6881 20.6881
12000 8857.04 20.6901 20.6901 20.6901
13000 8853.96 20.6877 20.6877 20.6877
14000 8850.66 20.6851 20.6851 20.6851
15000 8850.28 20.6848 20.6848 20.6848
16000 8850.4 20.6849 20.6849 20.6849
17000 8851.83 20.6861 20.6861 20.6861
18000 8848.9 20.6838 20.6838 20.6838
19000 8852.08 20.6862 20.6862 20.6862
20000 8849.9 20.6845 20.6845 20.6845
21000 8848.82 20.6837 20.6837 20.6837
22000 8850.01 20.6846 20.6846 20.6846
23000 8854.65 20.6882 20.6882 20.6882
24000 8852.11 20.6863 20.6863 20.6863
25000 8856.76 20.6899 20.6899 20.6899
26000 8857.83 20.6907 20.6907 20.6907
27000 8857.92 20.6908 20.6908 20.6908
28000 8855.08 20.6886 20.6886 20.6886
29000 8853.14 20.6871 20.6871 20.6871
30000 8851.82 20.686 20.686 20.686
31000 8852.54 20.6866 20.6866 20.6866
32000 8850.78 20.6852 20.6852 20.6852
33000 8850.78 20.6852 20.6852 20.6852
34000 8852.66 20.6867 20.6867 20.6867
35000 8850.18 20.6848 20.6848 20.6848
36000 8849.78 20.6845 20.6845 20.6845
37000 8848.91 20.6838 20.6838 20.6838
38000 8850.94 20.6854 20.6854 20.6854
39000 8850.82 20.6853 20.6853 20.6853
40000 8848.75 20.6837 20.6837 20.6837
41000 8843.84 20.6798 20.6798 20.6798
42000 8839.97 20.6768 20.6768 20.6768
43000 8838.19 20.6754 20.6754 20.6754
44000 8842.16 20.6785 20.6785 20.6785
45000 8844.15 20.6801 20.6801 20.6801
46000 8843.76 20.6798 20.6798 20.6798
47000 8839.61 20.6765 20.6765 20.6765
48000 8838.33 20.6755 20.6755 20.6755
49000 8838.77 20.6759 20.6759 20.6759
50000 8839.47 20.6764 20.6764 20.6764
