# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 6170.52 12.9696 22.4639 21.1792
2000 6173.94 12.9719 22.4681 21.1831
3000 6171.05 12.9699 22.4646 21.1798
4000 6164.18 12.9651 22.4562 21.1719
5000 6161.78 12.9634 22.4533 21.1692
6000 6162.8 12.9642 22.4546 21.1704
7000 6154.5 12.9583 22.4445 21.1608
8000 6151.81 12.9564 22.4412 21.1578
9000 6142.05 12.9496 22.4293 21.1466
10000 6148.71 12.9542 22.4374 21.1542
11000 6133.09 12.9433 22.4184 21.1363
12000 6144.46 12.9513 22.4322 21.1493
13000 6140.99 12.9488 22.428 21.1453
14000 6151.01 12.9559 22.4402 21.1569
15000 6150.51 12.9555 22.4396 21.1563
16000 6149.18 12.9546 22.438 21.1547
17000 6148.18 12.9539 22.4368 21.1536
18000 6151.43 12.9562 22.4407 21.1573
19000 6139.77 12.948 22.4266 21.144
20000 6142.35 12.9498 22.4297 21.1469
21000 6143.48 12.9506 22.4311 21.1482
22000 6142.85 12.9501 22.4303 21.1475
23000 6145.77 12.9522 22.4338 21.1508
24000 6143.79 12.9508 22.4315 21.1486
25000 6139.53 12.9478 22.4263 21.1437
26000 6141.66 12.9493 22.4289 21.1461
27000 6131.91 12.9424 22.417 21.1349
28000 6129.51 12.9408 22.414 21.1322
29000 6138.95 12.9474 22.4255 21.143
30000 6141.3 12.949 22.4284 21.1457
31000 6137.29 12.9462 22.4235 21.1411
32000 6136.69 12.9458 22.4228 21.1404
33000 6131.94 12.9425 22.417 21.1349
34000 6135.47 12.945 22.4213 21.139
35000 6127.58 12.9394 22.4117 21.13
36000 6134.58 12.9443 22.4202 21.138
37000 6130.12 12.9412 22.4148 21.1328
38000 6129.2 12.9405 22.4137 21.1318
39000 6127.48 12.9393 22.4116 21.1298
40000 6118.39 12.9329 22.4005 21.1194
41000 6116.29 12.9314 22.3979 21.117
42000 6113.02 12.9291 22.3939 21.1132
43000 6113.3 12.9294 22.3943 21.1135
44000 6117.96 12.9326 22.4 21.1189
45000 6114.09 12.9299 22.3952 21.1144
46000 6122.32 12.9357 22.4053 21.1239
47000 6114.96 12.9305 22.3963 21.1154
48000 6110 12.927 22.3903 21.1097
49000 6111.23 12.9279 22.3917 21.1111
50000 6113.62 12.9295 22.3946 21.1139
