# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 11662.1 22.6773 22.6773 22.6773
2000 11659.5 22.6756 22.6756 22.6756
3000 11662 22.6773 22.6773 22.6773
4000 11657.8 22.6746 22.6746 22.6746
5000 11662 22.6773 22.6773 22.6773
6000 11661.8 22.6772 22.6772 22.6772
7000 11662.1 22.6774 22.6774 22.6774
8000 11661.7 22.6771 22.6771 22.6771
9000 11664.9 22.6791 22.6791 22.6791
10000 11661.5 22.6769 22.6769 22.6769
11000 11665.7 22.6796 22.6796 22.6796
12000 11667.2 22.6807 22.6807 22.6807
13000 11668.8 22.6817 22.6817 22.6817
14000 11666.7 22.6803 22.6803 22.6803
15000 11667.3 22.6807 22.6807 22.6807
16000 11669.4 22.6821 22.6821 22.6821
17000 11668.1 22.6813 22.6813 22.6813
18000 11667.2 22.6806 22.6806 22.6806
19000 11666.4 22.6801 22.6801 22.6801
20000 11670.5 22.6828 22.6828 22.6828
21000 11666 22.6799 22.6799 22.6799
22000 11665 22.6792 22.6792 22.6792
23000 11666.3 22.6801 22.6801 22.6801
24000 11666.3 22.6801 22.6801 22.6801
25000 11667.2 22.6807 22.6807 22.6807
26000 11667.4 22.6808 22.6808 22.6808
27000 11668.5 22.6815 22.6815 22.6815
28000 11666.5 22.6802 22.6802 22.6802
29000 11665 22.6793 22.6793 22.6793
30000 11666.8 22.6804 22.6804 22.6804
31000 11663.9 22.6785 22.6785 22.6785
32000 11665.4 22.6795 22.6795 22.6795
33000 11667.1 22.6806 22.6806 22.6806
34000 11666.6 22.6802 22.6802 22.6802
35000 11663.2 22.6781 22.6781 22.6781
36000 11663 22.6779 22.6779 22.6779
37000 11665.9 22.6798 22.6798 22.6798
38000 11667.6 22.6809 22.6809 22.6809
39000 11669.3 22.682 22.682 22.682
40000 11670.7 22.6829 22.6829 22.6829
41000 11671 22.6831 22.6831 22.6831
42000 11670.6 22.6829 22.6829 22.6829
43000 11667.4 22.6808 22.6808 22.6808
44000 11669.5 22.6821 22.6821 22.6821
45000 11667 22.6805 22.6805 22.6805
46000 11671.3 22.6833 22.6833 22.6833
47000 11671.4 22.6833 22.6833 22.6833
48000 11673 22.6844 22.6844 22.6844
49000 11670.1 22.6825 22.6825 22.6825
50000 11679.7 22.6887 22.6887 22.6887
