# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 11908.7 22.8361 22.8361 22.8361
2000 11910.5 22.8372 22.8372 22.8372
3000 11913.5 22.8391 22.8391 22.8391
4000 11907.3 22.8352 22.8352 22.8352
5000 11919 22.8427 22.8427 22.8427
6000 11923.2 22.8453 22.8453 22.8453
7000 11910.1 22.8369 22.8369 22.8369
8000 11920 22.8433 22.8433 22.8433
9000 11918.3 22.8422 22.8422 22.8422
10000 11910.6 22.8373 22.8373 22.8373
11000 11905.9 22.8342 22.8342 22.8342
12000 11918.8 22.8425 22.8425 22.8425
13000 11916.8 22.8413 22.8413 22.8413
14000 11908.5 22.8359 22.8359 22.8359
15000 11910.8 22.8374 22.8374 22.8374
16000 11911.1 22.8376 22.8376 22.8376
17000 11905.6 22.8341 22.8341 22.8341
18000 11908.5 22.836 22.836 22.836
19000 11915.2 22.8402 22.8402 22.8402
20000 11906 22.8344 22.8344 22.8344
21000 11907.6 22.8354 22.8354 22.8354
22000 11911.1 22.8376 22.8376 22.8376
23000 11920.6 22.8437 22.8437 22.8437
24000 11918.5 22.8424 22.8424 22.8424
25000 11914.2 22.8396 22.8396 22.8396
26000 11908.1 22.8357 22.8357 22.8357
27000 11913.1 22.8389 22.8389 22.8389
28000 11913.9 22.8394 22.8394 22.8394
29000 11908.6 22.836 22.836 22.836
30000 11915 22.8401 22.8401 22.8401
31000 11898.2 22.8293 22.8293 22.8293
32000 11909.7 22.8367 22.8367 22.8367
33000 11920.7 22.8438 22.8438 22.8438
34000 11922.4 22.8448 22.8448 22.8448
35000 11913.9 22.8394 22.8394 22.8394
36000 11921.9 22.8445 22.8445 22.8445
37000 11916.9 22.8413 22.8413 22.8413
38000 11920.6 22.8437 22.8437 22.8437
39000 11931.3 22.8505 22.8505 22.8505
40000 11922.9 22.8451 22.8451 22.8451
41000 11924.7 22.8463 22.8463 22.8463
42000 11922 22.8446 22.8446 22.8446
43000 11924 22.8458 22.8458 22.8458
44000 11922.6 22.8449 22.8449 22.8449
45000 11922.8 22.8451 22.8451 22.8451
46000 11912.9 22.8387 22.8387 22.8387
47000 11918.4 22.8422 22.8422 22.8422
48000 11920.8 22.8438 22.8438 22.8438
49000 11903.6 22.8328 22.8328 22.8328
50000 11914.3 22.8397 22.8397 22.8397
