# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.97914
2000 -3.97945
3000 -3.97949
4000 -3.97967
5000 -3.97943
6000 -3.97953
7000 -3.97967
8000 -3.97967
9000 -3.97967
10000 -3.9799
11000 -3.9799
12000 -3.97958
13000 -3.97994
14000 -3.98032
15000 -3.9802
16000 -3.9802
17000 -3.9802
18000 -3.98022
19000 -3.98049
20000 -3.98046
21000 -3.98089
22000 -3.98082
23000 -3.98085
24000 -3.98099
25000 -3.98117
26000 -3.98122
27000 -3.98112
28000 -3.98127
29000 -3.98139
30000 -3.98124
31000 -3.98133
32000 -3.98129
33000 -3.98131
34000 -3.98131
35000 -3.98114
36000 -3.98121
37000 -3.98123
38000 -3.98132
39000 -3.98145
40000 -3.98157
41000 -3.98155
42000 -3.98159
43000 -3.9818
44000 -3.98166
45000 -3.98176
46000 -3.98159
47000 -3.98159
48000 -3.98134
49000 -3.98152
50000 -3.98162
