# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5584.17 12.545 21.7286 20.4859
2000 5586.75 12.5469 21.7319 20.4891
3000 5587.45 12.5475 21.7329 20.4899
4000 5591.09 12.5502 21.7376 20.4944
5000 5591.89 12.5508 21.7386 20.4954
6000 5593.84 12.5522 21.7411 20.4977
7000 5595.49 12.5535 21.7432 20.4997
8000 5587.92 12.5478 21.7334 20.4905
9000 5588.31 12.5481 21.7339 20.491
10000 5584.22 12.545 21.7286 20.486
11000 5579.55 12.5415 21.7226 20.4802
12000 5584.72 12.5454 21.7293 20.4866
13000 5595.43 12.5534 21.7432 20.4997
14000 5588.82 12.5485 21.7346 20.4916
15000 5592.95 12.5516 21.74 20.4966
16000 5588.37 12.5481 21.734 20.491
17000 5586.58 12.5468 21.7317 20.4888
18000 5578.22 12.5405 21.7209 20.4786
19000 5582.49 12.5437 21.7264 20.4838
20000 5582.42 12.5437 21.7263 20.4838
21000 5581.33 12.5429 21.7249 20.4824
22000 5577.01 12.5396 21.7193 20.4771
23000 5574.63 12.5379 21.7162 20.4742
24000 5582.46 12.5437 21.7263 20.4838
25000 5588.35 12.5481 21.734 20.491
26000 5588.26 12.5481 21.7339 20.4909
27000 5588.69 12.5484 21.7344 20.4914
28000 5585.76 12.5462 21.7307 20.4879
29000 5587.96 12.5478 21.7335 20.4905
30000 5585.14 12.5457 21.7298 20.4871
31000 5580.13 12.542 21.7234 20.481
32000 5588.9 12.5485 21.7347 20.4917
33000 5585.46 12.546 21.7303 20.4875
34000 5584.83 12.5455 21.7294 20.4867
35000 5580.54 12.5423 21.7239 20.4815
36000 5582.71 12.5439 21.7267 20.4841
37000 5582.17 12.5435 21.726 20.4835
38000 5580.8 12.5425 21.7242 20.4818
39000 5586.14 12.5465 21.7311 20.4883
40000 5574.22 12.5376 21.7157 20.4737
41000 5581.94 12.5433 21.7257 20.4832
42000 5574.53 12.5378 21.7161 20.4741
43000 5586 12.5464 21.731 20.4881
44000 5580.19 12.542 21.7234 20.481
45000 5579.33 12.5414 21.7223 20.48
46000 5580.53 12.5423 21.7239 20.4814
47000 5590.24 12.5495 21.7365 20.4933
48000 5579.45 12.5415 21.7225 20.4801
49000 5580.55 12.5423 21.7239 20.4815
50000 5584.91 12.5456 21.7296 20.4868
